order_id,line_no,product_id,unit_price,quantity,discount
103067,3,32,18.76,3,0.15
103068,1,71,7.0,2,0.0
103068,2,50,10.32,6,0.0
103068,3,114,26.38,4,0.0
103068,4,52,52.4,8,0.2
103069,1,11,38.38,3,0.0
103069,2,116,37.94,3,0.1
103069,3,45,12.65,5,0.05
103069,4,99,25.64,4,0.0
103069,5,109,3.49,2,0.0
103069,6,97,14.97,2,0.0
103070,1,81,23.72,1,0.15
103070,2,45,10.49,3,0.0
103071,1,34,25.25,4,0.0
103071,2,70,11.73,4,0.0
103071,3,107,46.97,1,0.1
103071,4,81,26.33,1,0.0
103071,5,51,44.15,4,0.0
103072,1,32,17.48,7,0.0
103072,2,22,15.44,5,0.15
103072,3,64,21.66,6,0.05
103072,4,73,19.21,2,0.1
103072,5,10,50.78,2,0.2
103073,1,76,24.77,2,0.1
103073,2,63,37.49,8,0.0
103074,1,49,24.47,3,0.15
103074,2,47,24.91,3,0.0
103074,3,46,17.3,10,0.0
103074,4,80,27.01,3,0.0
103075,1,51,40.92,5,0.0
103075,2,86,30.15,4,0.0
103075,3,10,52.62,5,0.05
103075,4,59,18.73,2,0.0
103076,1,9,24.04,6,0.05
103076,2,65,12.28,4,0.0
103076,3,70,13.18,7,0.0
103076,4,52,52.27,3,0.0
103076,5,23,23.08,2,0.05
103077,1,5,23.41,3,0.0
103077,2,45,11.71,5,0.0
103077,3,71,7.39,5,0.0
103077,4,12,85.06,7,0.05
103078,1,53,22.47,3,0.05
103078,2,80,25.63,3,0.0
103078,3,82,6.35,1,0.0
103078,4,29,45.94,4,0.0
103079,1,55,19.88,8,0.03
103079,2,11,33.75,7,0.1
103079,3,107,46.93,4,0.0
103079,4,72,9.71,7,0.0
103079,5,91,16.35,7,0.0
103080,1,76,22.19,6,0.0
103080,2,34,26.28,5,0.0
103080,3,94,29.88,5,0.0
103081,1,10,58.18,7,0.0
103081,2,40,21.55,3,0.0
103081,3,12,84.68,4,0.05
103082,1,15,12.6,4,0.0
103082,2,19,25.56,5,0.0
103083,1,83,33.19,7,0.1
103083,2,34,24.99,5,0.0
103083,3,103,27.15,5,0.15
103084,1,67,33.98,3,0.0
103084,2,26,17.05,1,0.05
103084,3,70,11.79,6,0.05
103084,4,98,13.35,1,0.0
103084,5,79,18.4,1,0.1
103085,1,14,25.35,1,0.0
103086,1,60,12.81,5,0.05
103086,2,46,15.16,5,0.0
103086,3,117,8.33,3,0.0
103087,1,65,12.1,5,0.0
103087,2,57,48.09,6,0.05
103087,3,5,26.54,5,0.03
103087,4,76,25.24,2,0.15
103087,5,31,5.2,10,0.0
103088,1,98,13.54,5,0.03
103088,2,9,26.39,3,0.0
103089,1,94,26.45,1,0.0
103089,2,50,10.8,4,0.03
103090,1,98,12.4,3,0.15
103090,2,8,5.81,1,0.2
103090,3,83,33.0,6,0.05
103090,4,97,16.28,4,0.0
103091,1,9,21.96,5,0.1
103092,1,32,17.1,7,0.0
103092,2,44,14.53,1,0.0
103093,1,76,25.6,2,0.03
103093,2,17,13.41,11,0.0
103094,1,45,11.43,5,0.0
103094,2,70,11.06,3,0.05
103095,1,107,46.85,1,0.0
103095,2,116,40.47,3,0.0
103095,3,80,23.72,7,0.0
103095,4,49,28.71,7,0.0
103096,1,82,6.71,2,0.0
103096,2,76,23.29,13,0.0
103097,1,71,7.9,4,0.05
103098,1,83,33.47,3,0.0
103098,2,110,24.96,8,0.0
103098,3,77,32.76,8,0.1
103098,4,53,22.95,4,0.15
103098,5,97,14.99,4,0.0
103099,1,20,30.66,4,0.1
103099,2,58,8.38,1,0.0
103100,1,79,22.72,3,0.0
103100,2,60,11.67,4,0.0
103100,3,75,19.19,8,0.0
103100,4,83,33.08,4,0.0
103101,1,24,47.51,2,0.0
103101,2,71,6.13,2,0.03
103101,3,28,5.67,8,0.0
103101,4,89,16.88,5,0.0
103102,1,80,24.44,4,0.1
103103,1,45,10.13,4,0.0
103103,2,79,18.05,3,0.0
103103,3,8,5.07,8,0.2
103104,1,52,48.65,13,0.0
103104,2,76,27.1,4,0.05
103105,1,95,20.52,5,0.0
103105,2,80,23.29,6,0.0
103105,3,67,32.0,3,0.0
103105,4,100,69.36,5,0.0
103105,5,28,7.21,5,0.0
103106,1,106,23.9,1,0.0
103106,2,82,6.58,5,0.0
103106,3,71,7.4,10,0.05
103107,1,72,8.83,3,0.2
103107,2,87,30.16,5,0.0
103108,1,60,13.16,3,0.0
103108,2,24,52.47,6,0.05
103108,3,67,33.73,5,0.0
103108,4,16,4.66,2,0.0
103108,5,25,11.62,3,0.0
103109,1,90,45.22,3,0.0
103109,2,65,12.65,4,0.15
103109,3,72,7.81,4,0.15
103110,1,81,21.94,6,0.0
103110,2,114,27.4,1,0.1
103110,3,117,9.38,2,0.1
103111,1,117,9.42,2,0.03
103111,2,45,11.97,3,0.1
103111,3,81,22.93,11,0.0
103111,4,107,42.12,3,0.03
103112,1,71,6.91,6,0.03
103112,2,112,87.68,5,0.0
103112,3,91,17.71,3,0.0
103113,1,110,25.22,6,0.05
103113,2,83,33.54,3,0.0
103113,3,102,26.4,5,0.0
103113,4,72,8.27,5,0.0
103113,5,117,9.91,5,0.0
103114,1,116,38.7,1,0.0
103114,2,14,21.66,4,0.1
103115,1,89,17.52,4,0.0
103115,2,38,29.55,9,0.0
103115,3,40,24.22,1,0.1
103115,4,76,23.63,3,0.0
103115,5,64,20.25,1,0.05
103116,1,71,7.77,6,0.0
103116,2,65,12.9,4,0.0
103116,3,82,5.75,4,0.0
103116,4,21,28.69,2,0.0
103116,5,86,30.55,1,0.0
103117,1,55,18.97,1,0.0
103117,2,14,28.43,2,0.1
103117,3,51,46.77,4,0.03
103117,4,118,21.68,5,0.1
103117,5,8,4.89,4,0.0
103117,6,33,11.83,3,0.0
103117,7,79,18.48,15,0.0
103117,8,45,12.1,12,0.0
103118,1,45,11.49,2,0.0
103118,2,40,25.63,10,0.1
103119,1,99,24.45,3,0.15
103119,2,19,24.41,4,0.1
103119,3,80,22.6,5,0.0
103119,4,71,7.42,1,0.15
103119,5,65,12.39,4,0.0
103120,1,82,6.64,2,0.03
103120,2,81,25.8,3,0.03
103120,3,97,13.87,4,0.2
103120,4,27,8.55,4,0.1
103120,5,17,17.04,1,0.0
103120,6,38,27.84,3,0.0
103120,7,116,40.87,6,0.0
103121,1,113,10.49,3,0.03
103121,2,51,43.21,5,0.03
103121,3,89,17.58,4,0.1
103121,4,60,12.67,4,0.05
103122,1,97,15.68,11,0.0
103122,2,104,27.82,6,0.0
103122,3,60,10.92,7,0.0
103122,4,94,32.06,3,0.15
103123,1,79,22.99,2,0.0
103123,2,104,23.74,1,0.05
103123,3,107,49.3,3,0.0
103124,1,76,22.49,4,0.15
103125,1,71,6.96,4,0.0
103125,2,64,25.52,4,0.0
103126,1,97,14.59,4,0.0
103126,2,3,58.05,2,0.0
103126,3,56,26.81,6,0.0
103126,4,80,22.74,4,0.0
103127,1,67,31.71,4,0.0
103128,1,60,12.07,5,0.0
103128,2,104,27.07,4,0.0
103128,3,53,24.79,5,0.0
103129,1,45,12.01,4,0.1
103129,2,44,14.06,1,0.05
103130,1,9,26.04,7,0.1
103130,2,82,7.39,2,0.1
103131,1,87,27.56,3,0.0
103131,2,80,24.11,4,0.0
103131,3,70,11.11,3,0.15
103132,1,51,43.06,6,0.1
103132,2,17,16.15,6,0.0
103132,3,55,19.05,1,0.0
103133,1,45,13.76,2,0.0
103133,2,17,15.28,9,0.03
103133,3,83,31.47,2,0.0
103133,4,52,38.89,3,0.05
103133,5,97,15.07,1,0.0
103133,6,42,23.32,5,0.03
103133,7,96,73.91,4,0.03
103134,1,45,11.52,8,0.0
103134,2,72,9.21,4,0.0
103135,1,97,16.45,5,0.15
103135,2,83,33.31,1,0.05
103135,3,84,14.3,4,0.0
103135,4,89,17.11,7,0.05
103135,5,45,9.94,2,0.0
103136,1,93,24.04,6,0.0
103136,2,88,31.74,4,0.0
103137,1,82,6.0,1,0.03
103137,2,24,49.56,1,0.1
103137,3,106,22.12,4,0.05
103138,1,110,24.05,5,0.05
103138,2,81,23.15,2,0.0
103138,3,21,32.02,7,0.0
103139,1,80,24.69,3,0.05
103139,2,67,34.73,2,0.15
103139,3,106,23.56,5,0.1
103139,4,14,25.23,1,0.05
103139,5,83,29.2,1,0.0
103140,1,16,4.79,2,0.0
103140,2,31,5.55,11,0.03
103140,3,72,8.76,3,0.05
103140,4,74,32.52,1,0.0
103141,1,9,27.66,7,0.0
103142,1,5,28.51,3,0.0
103142,2,97,13.77,2,0.0
103143,1,120,4.9,2,0.05
103143,2,35,28.67,6,0.05
103143,3,98,11.53,2,0.0
103143,4,15,11.25,4,0.0
103143,5,60,12.39,2,0.0
103144,1,66,7.95,3,0.1
103144,2,62,36.13,6,0.0
103144,3,98,12.17,5,0.15
103144,4,7,17.08,5,0.0
103145,1,22,16.03,6,0.15
103145,2,82,7.24,5,0.03
103145,3,20,31.31,9,0.0
103145,4,97,14.4,5,0.05
103145,5,17,17.33,7,0.15
103146,1,116,34.0,3,0.0
103146,2,83,35.95,5,0.05
103146,3,24,49.68,11,0.0
103147,1,60,11.53,2,0.05
103147,2,43,40.29,3,0.1
103147,3,58,8.51,2,0.0
103147,4,46,17.21,2,0.1
103148,1,9,26.86,3,0.0
103148,2,105,6.02,3,0.1
103148,3,60,13.34,1,0.0
103148,4,34,23.7,7,0.0
103148,5,13,30.64,5,0.1
103149,1,81,26.26,2,0.15
103149,2,23,25.12,2,0.03
103149,3,29,50.23,5,0.1
103149,4,97,13.57,5,0.2
103149,5,58,6.78,6,0.0
103149,6,24,46.5,2,0.05
103149,7,71,6.43,1,0.0
103150,1,106,22.03,6,0.1
103150,2,83,32.47,3,0.0
103150,3,53,22.91,7,0.0
103150,4,45,13.34,5,0.05
103150,5,116,39.97,2,0.0
103151,1,42,19.43,3,0.1
103151,2,79,20.89,2,0.0
103151,3,67,26.83,8,0.0
103151,4,58,8.81,7,0.1
103152,1,84,13.46,5,0.0
103152,2,65,12.74,4,0.1
103152,3,26,16.41,2,0.03
103152,4,60,11.25,6,0.0
103152,5,67,35.14,5,0.0
103153,1,64,25.7,3,0.05
103153,2,76,23.69,1,0.0
103153,3,38,28.85,5,0.0
103154,1,60,11.33,1,0.05
103154,2,27,8.36,2,0.0
103154,3,52,48.05,2,0.15
103155,1,67,33.31,1,0.0
103155,2,45,12.48,4,0.0
103155,3,97,13.25,8,0.0
103155,4,81,25.29,2,0.0
103156,1,80,22.76,7,0.0
103156,2,84,15.69,2,0.0
103156,3,116,45.43,4,0.05
103157,1,42,21.15,1,0.15
103157,2,44,17.23,5,0.0
103157,3,67,33.6,1,0.0
103158,1,34,26.14,3,0.0
103159,1,106,18.35,6,0.0
103159,2,71,7.51,4,0.0
103160,1,110,26.7,4,0.0
103160,2,96,78.69,3,0.0
103160,3,72,9.15,2,0.0
103160,4,60,12.71,4,0.2
103160,5,40,23.06,2,0.03
103161,1,1,28.59,8,0.0
103161,2,58,8.64,2,0.0
103161,3,72,8.58,2,0.1
103162,1,20,29.37,4,0.03
103162,2,116,37.09,1,0.0
103163,1,40,25.2,2,0.05
103163,2,59,20.8,7,0.1
103164,1,24,45.41,1,0.0
103164,2,1,27.46,5,0.0
103165,1,117,9.06,4,0.0
103165,2,65,11.98,9,0.0
103166,1,107,46.23,1,0.05
103166,2,45,12.78,1,0.1
103166,3,72,8.33,6,0.05
103167,1,13,40.22,3,0.15
103167,2,104,28.13,3,0.0
103167,3,108,36.92,7,0.03
103167,4,4,7.25,10,0.03
103168,1,81,22.64,2,0.0
103168,2,117,11.59,6,0.0
103168,3,29,51.18,4,0.0
103168,4,110,22.09,1,0.2
103169,1,104,25.81,10,0.0
103169,2,45,11.17,3,0.0
103170,1,52,48.11,4,0.2
103170,2,13,38.92,3,0.0
103170,3,71,7.29,7,0.0
103170,4,97,15.08,3,0.0
103170,5,45,12.92,1,0.05
103170,6,91,20.76,9,0.0
103171,1,25,11.83,8,0.15
103171,2,51,48.55,3,0.1
103171,3,100,63.71,2,0.1
103171,4,16,4.68,3,0.0
103172,1,70,11.13,4,0.0
103172,2,64,27.12,3,0.1
103172,3,34,23.78,3,0.0
103172,4,14,30.75,3,0.0
103173,1,112,73.3,5,0.03
103173,2,118,18.43,8,0.0
103173,3,87,30.42,4,0.15
103173,4,56,28.57,2,0.1
103174,1,90,53.76,7,0.0
103174,2,1,29.61,4,0.0
103175,1,8,4.73,12,0.0
103175,2,98,12.16,3,0.1
103176,1,32,16.24,3,0.1
103177,1,8,5.05,2,0.05
103177,2,44,17.15,4,0.05
103177,3,78,9.93,2,0.2
103177,4,49,30.48,2,0.0
103177,5,83,32.0,4,0.0
103178,1,23,25.9,5,0.05
103178,2,53,24.08,7,0.05
103179,1,6,10.1,8,0.15
103179,2,65,12.2,1,0.0
103179,3,99,23.19,5,0.0
103180,1,101,23.59,2,0.0
103180,2,57,42.35,3,0.0
103181,1,105,5.11,1,0.0
103181,2,99,23.61,4,0.15
103182,1,30,4.7,6,0.1
103182,2,108,42.4,4,0.0
103183,1,103,27.89,2,0.05
103183,2,85,29.15,3,0.1
103183,3,60,12.43,3,0.0
103184,1,67,31.8,5,0.0
103184,2,25,12.14,7,0.05
103184,3,116,39.99,1,0.0
103185,1,45,12.88,3,0.0
103185,2,70,12.11,2,0.03
103186,1,9,25.03,8,0.05
103186,2,63,37.76,4,0.0
103186,3,44,14.8,1,0.0
103186,4,8,4.74,3,0.03
103187,1,96,77.21,7,0.05
103187,2,60,12.6,5,0.15
103187,3,81,21.94,2,0.03
103187,4,71,6.72,3,0.1
103187,5,52,40.65,1,0.03
103188,1,40,24.86,2,0.1
103189,1,76,25.6,7,0.15
103189,2,17,14.18,5,0.0
103189,3,80,24.43,2,0.1
103190,1,79,18.46,8,0.1
103190,2,110,26.23,6,0.05
103190,3,87,27.62,2,0.05
103191,1,99,23.07,6,0.1
103191,2,24,45.54,1,0.0
103191,3,80,23.75,6,0.1
103191,4,65,12.1,2,0.05
103192,1,94,32.13,3,0.0
103192,2,88,36.4,4,0.0
103192,3,116,36.89,4,0.0
103193,1,47,20.08,7,0.0
103193,2,45,11.8,2,0.0
103193,3,79,19.39,2,0.0
103193,4,81,25.03,4,0.03
103193,5,64,25.14,4,0.03
103194,1,6,11.08,3,0.0
103195,1,49,27.16,5,0.0
103195,2,83,26.17,3,0.05
103195,3,76,25.17,3,0.0
103195,4,45,12.3,8,0.0
103196,1,75,18.39,2,0.0
103196,2,15,11.34,5,0.15
103196,3,71,6.93,4,0.0
103196,4,8,4.8,4,0.1
103197,1,30,5.08,5,0.05
103197,2,83,31.17,4,0.0
103197,3,91,18.66,2,0.15
103197,4,8,4.41,9,0.05
103197,5,72,9.57,4,0.05
103197,6,45,12.58,2,0.0
103197,7,9,22.12,7,0.0
103198,1,35,28.9,6,0.2
103198,2,95,19.46,1,0.0
103198,3,37,15.56,4,0.2
103198,4,24,48.75,4,0.05
103198,5,23,24.21,3,0.0
103199,1,92,28.91,8,0.0
103199,2,83,34.5,9,0.05
103199,3,44,14.82,6,0.0
103199,4,45,9.36,4,0.0
103199,5,36,28.37,1,0.05
103200,1,44,17.12,5,0.0
103200,2,51,49.86,2,0.0
103200,3,78,10.33,6,0.0
103200,4,71,6.1,5,0.0
103201,1,82,6.17,3,0.05
103201,2,17,14.85,4,0.1
103202,1,60,13.65,3,0.0
103202,2,116,33.22,3,0.0
103202,3,80,21.96,1,0.0
103202,4,110,27.52,4,0.0
103202,5,32,18.36,10,0.1
103203,1,5,27.73,1,0.0
103204,1,64,24.05,5,0.0
103204,2,17,12.87,2,0.05
103204,3,71,7.75,1,0.0
103205,1,75,21.37,4,0.0
103205,2,12,85.63,5,0.05
103205,3,53,24.77,7,0.1
103205,4,42,22.53,7,0.1
103206,1,82,6.79,6,0.0
103207,1,89,16.92,5,0.0
103207,2,45,12.24,2,0.05
103207,3,12,77.77,3,0.0
103207,4,94,32.7,2,0.0
103207,5,60,10.62,3,0.0
103208,1,107,39.47,5,0.0
103208,2,20,30.31,2,0.1
103208,3,66,7.87,1,0.05
103209,1,99,25.84,6,0.0
103209,2,49,27.55,4,0.0
103210,1,92,26.2,2,0.05
103210,2,60,9.72,7,0.0
103210,3,47,21.78,5,0.0
103211,1,116,37.45,6,0.05
103211,2,110,26.16,5,0.03
103212,1,45,12.99,11,0.0
103212,2,56,29.3,4,0.0
103212,3,110,26.11,3,0.0
103212,4,60,11.3,6,0.03
103213,1,99,25.1,3,0.05
103213,2,116,39.9,2,0.05
103213,3,25,13.43,6,0.0
103214,1,6,9.31,7,0.0
103214,2,118,20.68,3,0.0
103215,1,87,29.19,3,0.15
103215,2,116,37.36,3,0.05
103216,1,45,12.48,6,0.1
103217,1,45,9.58,2,0.05
103217,2,109,4.07,5,0.05
103217,3,35,26.47,5,0.0
103218,1,82,6.97,1,0.15
103219,1,53,27.25,1,0.0
103219,2,67,34.2,5,0.0
103219,3,78,8.38,4,0.0
103219,4,110,26.08,2,0.0
103220,1,79,19.78,2,0.0
103220,2,106,20.0,1,0.1
103221,1,10,55.56,5,0.15
103221,2,103,26.65,6,0.03
103221,3,50,11.2,7,0.0
103221,4,89,18.53,2,0.1
103221,5,78,8.9,2,0.0
103222,1,8,5.24,1,0.0
103222,2,78,8.56,4,0.0
103222,3,72,8.85,2,0.0
103222,4,42,22.59,9,0.0
103223,1,76,25.75,4,0.0
103223,2,55,21.59,3,0.0
103223,3,116,40.14,10,0.0
103223,4,66,7.81,2,0.0
103223,5,99,26.11,1,0.03
103223,6,74,31.21,5,0.05
103223,7,67,37.34,2,0.0
103224,1,79,16.99,3,0.0
103224,2,81,26.95,6,0.0
103225,1,34,22.15,2,0.0
103225,2,60,11.73,3,0.0
103225,3,45,14.18,5,0.03
103226,1,117,9.27,3,0.2
103226,2,99,22.95,4,0.05
103226,3,15,11.74,6,0.1
103226,4,45,11.79,6,0.0
103226,5,93,29.67,3,0.0
103227,1,116,41.79,5,0.1
103227,2,83,35.33,4,0.0
103227,3,72,7.62,6,0.1
103227,4,71,7.64,3,0.15
103228,1,94,31.42,3,0.0
103228,2,9,18.52,3,0.2
103228,3,60,14.42,3,0.0
103228,4,34,23.6,3,0.0
103228,5,37,18.4,6,0.0
103229,1,45,12.64,1,0.0
103229,2,81,25.76,4,0.0
103229,3,21,28.2,2,0.03
103230,1,44,16.76,6,0.05
103230,2,67,32.7,4,0.05
103230,3,80,28.53,3,0.0
103230,4,25,13.13,7,0.0
103231,1,67,30.98,6,0.0
103231,2,97,14.77,5,0.0
103231,3,38,27.26,2,0.0
103232,1,119,10.89,4,0.0
103232,2,25,10.2,2,0.0
103232,3,45,11.69,11,0.0
103232,4,82,5.97,7,0.05
103233,1,69,4.47,4,0.1
103233,2,112,74.92,2,0.1
103233,3,81,24.89,5,0.0
103233,4,24,49.56,2,0.0
103234,1,76,25.6,3,0.05
103234,2,16,4.66,7,0.03
103234,3,109,3.9,6,0.0
103234,4,97,14.35,4,0.1
103235,1,67,35.06,6,0.15
103235,2,27,9.56,10,0.05
103236,1,15,10.83,3,0.1
103236,2,65,10.72,9,0.03
103236,3,87,28.18,1,0.1
103237,1,71,7.76,6,0.0
103237,2,69,4.67,4,0.1
103237,3,72,8.34,10,0.1
103237,4,57,50.77,5,0.0
103237,5,46,17.69,3,0.0
103238,1,14,23.3,4,0.0
103239,1,1,32.22,1,0.1
103240,1,14,25.39,8,0.0
103240,2,83,32.98,6,0.05
103241,1,60,11.87,3,0.0
103241,2,81,21.97,3,0.0
103242,1,90,51.77,5,0.1
103242,2,51,43.82,2,0.0
103242,3,116,37.69,5,0.0
103242,4,72,9.23,5,0.0
103243,1,51,51.84,5,0.03
103243,2,112,83.45,4,0.0
103243,3,71,7.5,1,0.03
103243,4,106,20.0,9,0.0
103243,5,97,15.21,3,0.0
103244,1,97,15.39,6,0.0
103244,2,27,10.34,1,0.05
103245,1,53,25.57,4,0.05
103245,2,9,32.03,6,0.0
103245,3,43,35.55,4,0.0
103245,4,101,25.07,5,0.05
103245,5,40,23.37,4,0.05
103246,1,90,50.26,3,0.0
103246,2,72,8.59,4,0.0
103246,3,45,13.01,9,0.0
103246,4,60,11.72,3,0.0
103246,5,51,48.56,6,0.15
103247,1,35,32.02,2,0.0
103247,2,15,10.82,7,0.0
103247,3,71,7.57,4,0.0
103248,1,71,6.46,1,0.0
103248,2,110,22.03,5,0.05
103248,3,24,50.74,3,0.0
103248,4,66,9.26,3,0.0
103248,5,90,57.56,2,0.05
103248,6,81,25.25,4,0.0
103249,1,40,18.83,5,0.0
103249,2,100,55.81,3,0.0
103250,1,112,80.89,6,0.0
103250,2,50,10.84,1,0.1
103250,3,83,33.38,4,0.0
103250,4,10,53.93,7,0.05
103250,5,55,18.39,2,0.0
103251,1,23,21.69,5,0.0
103251,2,98,12.01,6,0.03
103252,1,25,12.5,7,0.0
103252,2,51,39.01,2,0.05
103253,1,66,7.27,1,0.0
103253,2,76,25.27,1,0.0
103254,1,11,33.58,2,0.0
103254,2,109,3.53,4,0.0
103255,1,72,8.9,4,0.05
103255,2,37,18.74,3,0.0
103255,3,108,42.24,5,0.0
103255,4,65,11.72,2,0.0
103255,5,45,11.71,3,0.03
103255,6,58,7.49,5,0.15
103256,1,11,34.57,2,0.0
103256,2,92,25.14,13,0.0
103256,3,88,31.04,5,0.03
103256,4,27,9.74,3,0.0
103257,1,87,30.44,3,0.0
103257,2,83,31.13,3,0.1
103257,3,9,24.96,2,0.0
103257,4,91,17.51,1,0.0
103257,5,112,91.22,2,0.05
103257,6,14,27.28,1,0.0
103258,1,81,24.2,2,0.0
103258,2,27,9.92,7,0.15
103258,3,15,10.87,5,0.0
103259,1,82,5.9,6,0.0
103259,2,83,29.65,12,0.0
103259,3,60,11.15,8,0.0
103259,4,45,11.8,5,0.0
103259,5,94,29.2,4,0.03
103259,6,34,24.83,4,0.0
103260,1,104,28.39,1,0.0
103260,2,10,44.5,4,0.03
103261,1,82,6.17,8,0.0
103261,2,9,27.82,4,0.1
103261,3,51,43.21,7,0.0
103261,4,71,7.47,6,0.0
103262,1,51,46.18,2,0.1
103262,2,85,29.05,4,0.0
103262,3,60,12.2,2,0.0
103263,1,60,10.88,5,0.0
103263,2,24,47.85,5,0.05
103264,1,45,11.23,1,0.0
103264,2,20,35.85,1,0.0
103264,3,116,40.94,4,0.03
103265,1,70,13.21,7,0.0
103265,2,100,60.36,4,0.05
103266,1,40,22.4,2,0.05
103266,2,53,25.43,1,0.0
103267,1,97,14.72,4,0.15
103268,1,70,11.3,3,0.1
103268,2,60,10.92,1,0.15
103268,3,79,20.13,2,0.0
103268,4,81,26.98,3,0.0
103269,1,113,9.45,4,0.0
103269,2,60,11.17,6,0.05
103270,1,88,34.82,2,0.05
103270,2,101,20.52,13,0.1
103270,3,27,8.96,4,0.05
103270,4,86,29.76,4,0.05
103270,5,69,4.17,3,0.0
103271,1,106,21.61,7,0.0
103272,1,71,6.5,3,0.0
103272,2,103,26.13,7,0.1
103272,3,98,12.97,4,0.0
103273,1,45,12.53,9,0.1
103273,2,107,40.12,2,0.05
103273,3,72,8.49,4,0.0
103273,4,71,6.47,4,0.0
103273,5,22,16.32,3,0.05
103274,1,48,39.54,3,0.0
103274,2,16,5.29,5,0.05
103274,3,112,83.58,4,0.0
103275,1,67,35.21,3,0.0
103275,2,100,63.35,3,0.03
103275,3,52,48.07,2,0.15
103275,4,45,9.76,3,0.0
103276,1,66,7.15,5,0.0
103276,2,85,32.04,7,0.0
103277,1,94,29.11,4,0.0
103277,2,97,14.97,3,0.0
103277,3,45,11.01,3,0.15
103277,4,119,7.99,2,0.0
103277,5,24,52.59,5,0.0
103277,6,72,8.01,11,0.15
103278,1,72,9.13,1,0.0
103278,2,98,14.39,8,0.0
103278,3,44,16.18,6,0.0
103279,1,97,17.58,8,0.0
103279,2,81,26.24,2,0.03
103279,3,44,16.12,5,0.1
103280,1,44,12.71,6,0.2
103280,2,79,19.62,3,0.0
103280,3,33,11.3,11,0.0
103281,1,80,21.73,3,0.05
103281,2,83,31.36,3,0.03
103282,1,117,9.3,6,0.0
103282,2,45,11.96,6,0.2
103283,1,47,23.21,5,0.0
103283,2,15,11.12,5,0.0
103284,1,26,14.24,5,0.0
103285,1,21,30.95,2,0.0
103285,2,97,12.76,3,0.0
103286,1,71,7.11,8,0.15
103286,2,91,18.3,3,0.0
103286,3,72,8.61,5,0.1
103286,4,63,36.12,10,0.1
103286,5,76,19.96,2,0.15
103286,6,90,51.85,9,0.03
103287,1,15,10.9,2,0.0
103287,2,39,111.24,2,0.0
103287,3,32,17.58,1,0.0
103288,1,87,28.87,5,0.0
103288,2,76,19.92,1,0.0
103288,3,81,23.87,5,0.0
103288,4,22,14.45,8,0.05
103288,5,83,32.28,7,0.05
103288,6,37,17.77,3,0.0
103289,1,120,5.12,3,0.03
103289,2,63,39.71,5,0.0
103289,3,34,24.79,5,0.0
103289,4,118,17.91,6,0.0
103290,1,52,46.17,1,0.0
103290,2,25,12.12,2,0.15
103290,3,70,13.66,2,0.0
103290,4,10,55.91,4,0.0
103290,5,98,11.78,1,0.0
103290,6,81,21.87,3,0.0
103291,1,92,27.64,7,0.0
103291,2,79,19.08,1,0.0
103292,1,110,27.57,2,0.1
103292,2,114,27.93,3,0.15
103292,3,32,19.4,4,0.0
103293,1,57,48.54,1,0.0
103293,2,110,25.1,3,0.05
103293,3,90,53.33,6,0.05
103293,4,3,55.74,4,0.0
103294,1,74,30.02,2,0.05
103294,2,45,11.16,11,0.0
103295,1,91,16.46,1,0.0
103296,1,12,95.78,3,0.0
103296,2,83,33.22,4,0.0
103296,3,44,13.06,4,0.0
103297,1,85,28.29,4,0.03
103297,2,51,44.75,1,0.0
103298,1,60,12.59,7,0.05
103298,2,33,9.93,3,0.1
103298,3,76,23.65,4,0.05
103298,4,91,21.52,2,0.0
103299,1,72,7.07,8,0.03
103299,2,45,12.74,2,0.0
103299,3,65,12.74,5,0.05
103300,1,4,6.73,8,0.0
103300,2,17,16.28,2,0.0
103300,3,97,12.59,4,0.15
103300,4,89,18.61,6,0.03
103301,1,94,25.51,3,0.15
103301,2,116,39.66,9,0.03
103301,3,24,45.23,2,0.0
103302,1,44,15.93,8,0.05
103302,2,117,9.56,3,0.0
103303,1,71,7.26,4,0.1
103304,1,108,40.95,1,0.03
103304,2,97,15.01,5,0.0
103305,1,64,26.42,5,0.05
103305,2,6,10.34,2,0.05
103305,3,72,7.9,1,0.1
103306,1,23,25.5,5,0.0
103306,2,72,9.0,1,0.03
103306,3,63,39.77,2,0.0
103307,1,110,24.49,4,0.03
103307,2,24,50.03,10,0.0
103307,3,120,4.38,2,0.0
103307,4,21,30.35,12,0.03
103307,5,104,26.02,2,0.0
103307,6,43,33.48,2,0.0
103308,1,64,23.65,2,0.0
103308,2,36,33.12,11,0.0
103308,3,60,11.68,4,0.0
103308,4,107,41.63,5,0.0
103308,5,26,16.65,5,0.0
103308,6,59,20.75,1,0.05
103308,7,44,13.12,3,0.0
103309,1,116,35.33,7,0.1
103309,2,72,8.9,4,0.15
103310,1,107,41.31,8,0.0
103310,2,60,12.27,9,0.1
103310,3,27,9.94,6,0.15
103310,4,99,24.99,4,0.15
103310,5,112,72.07,5,0.0
103311,1,97,14.16,3,0.1
103311,2,108,39.03,2,0.2
103311,3,104,25.73,5,0.0
103311,4,81,23.25,2,0.0
103311,5,50,11.02,9,0.0
103312,1,70,12.65,6,0.0
103312,2,60,11.97,10,0.0
103312,3,24,51.66,8,0.0
103313,1,116,39.15,5,0.0
103313,2,26,16.48,5,0.0
103313,3,66,7.23,6,0.0
103313,4,85,29.36,1,0.05
103314,1,50,9.78,5,0.03
103315,1,97,15.14,1,0.2
103315,2,71,9.25,7,0.03
