order_id,line_no,customer_id,company_name,order_date,order_month,country,city,customer_type,product_id,product_name,category_id,category_name,quantity,unit_price,discount,line_value,shipping_cost
101636,1,93,Global Trading 00093,2023-07-30,2023-07,Canada,Vancouver,online,44,Traditional Basil 044,9,Spices,1,15.25,0.0,15.25,9.49
101636,2,93,Global Trading 00093,2023-07-30,2023-07,Canada,Vancouver,online,76,Smoked Pizza 076,10,Frozen Foods,6,22.24,0.0,133.44,9.49
101636,3,93,Global Trading 00093,2023-07-30,2023-07,Canada,Vancouver,online,117,Smoked Carrot 117,7,Produce,4,8.46,0.0,33.84,9.49
101636,4,93,Global Trading 00093,2023-07-30,2023-07,Canada,Vancouver,online,71,Traditional Yogurt 071,2,Dairy,3,7.51,0.0,22.53,9.49
101637,1,280,Royal Stores 00280,2023-07-30,2023-07,United Kingdom,Liverpool,wholesale,91,Golden Butter 091,2,Dairy,6,15.06,0.0,90.36,8.08
101637,2,280,Royal Stores 00280,2023-07-30,2023-07,United Kingdom,Liverpool,wholesale,93,Fresh Cake 093,5,Bakery,2,25.51,0.0,51.02,8.08
101637,3,280,Royal Stores 00280,2023-07-30,2023-07,United Kingdom,Liverpool,wholesale,51,Sweet Cleaner 051,12,Household,2,47.09,0.0,94.18,8.08
101637,4,280,Royal Stores 00280,2023-07-30,2023-07,United Kingdom,Liverpool,wholesale,65,Premium Paprika 065,9,Spices,4,14.22,0.03,55.17,8.08
101638,1,224,Global Foods 00224,2023-07-30,2023-07,Spain,Barcelona,horeca,51,Sweet Cleaner 051,12,Household,5,48.83,0.0,244.15,18.49
101638,2,224,Global Foods 00224,2023-07-30,2023-07,Spain,Barcelona,horeca,94,Imported Basil 094,9,Spices,3,32.12,0.05,91.54,18.49
101638,3,224,Global Foods 00224,2023-07-30,2023-07,Spain,Barcelona,horeca,27,Imported Oats 027,8,Grains,3,10.02,0.0,30.06,18.49
101638,4,224,Global Foods 00224,2023-07-30,2023-07,Spain,Barcelona,horeca,79,Golden Candy 079,6,Confections,4,19.65,0.0,78.6,18.49
101639,1,394,Blue Group 00394,2023-07-30,2023-07,Canada,Calgary,wholesale,105,Local Cereal 105,8,Grains,6,5.62,0.2,26.98,35.81
101639,2,394,Blue Group 00394,2023-07-30,2023-07,Canada,Calgary,wholesale,53,Organic Cheese 053,2,Dairy,8,22.94,0.1,165.17,35.81
101640,1,184,Alfa Distribution 00184,2023-07-31,2023-07,Germany,Berlin,wholesale,16,Classic Cake 016,5,Bakery,9,5.28,0.05,45.14,30.36
101641,1,177,Gamma Restaurant 00177,2023-07-31,2023-07,Germany,Hamburg,retail,44,Traditional Basil 044,9,Spices,2,15.61,0.1,28.1,26.34
101641,2,177,Gamma Restaurant 00177,2023-07-31,2023-07,Germany,Hamburg,retail,112,Traditional Napkins 112,12,Household,3,87.7,0.0,263.1,26.34
101642,1,250,Beta Market 00250,2023-07-31,2023-07,Czech Republic,Pilsen,wholesale,44,Traditional Basil 044,9,Spices,3,14.86,0.0,44.58,7.58
101642,2,250,Beta Market 00250,2023-07-31,2023-07,Czech Republic,Pilsen,wholesale,49,Organic Soda 049,1,Beverages,1,25.07,0.03,24.32,7.58
101642,3,250,Beta Market 00250,2023-07-31,2023-07,Czech Republic,Pilsen,wholesale,40,Smoked Cereal 040,8,Grains,4,22.0,0.0,88.0,7.58
101643,1,437,West Group 00437,2023-07-31,2023-07,Poland,Lodz,online,110,Classic Butter 110,2,Dairy,7,23.55,0.0,164.85,18.51
101643,2,437,West Group 00437,2023-07-31,2023-07,Poland,Lodz,online,116,Classic Chicken 116,4,Meat,2,42.58,0.0,85.16,18.51
101643,3,437,West Group 00437,2023-07-31,2023-07,Poland,Lodz,online,19,Organic Soda 019,1,Beverages,6,24.64,0.0,147.84,18.51
101643,4,437,West Group 00437,2023-07-31,2023-07,Poland,Lodz,online,55,Fresh Mineral Water 055,1,Beverages,3,21.45,0.15,54.7,18.51
101644,1,479,Urban Group 00479,2023-07-31,2023-07,Poland,Wroclaw,retail,110,Classic Butter 110,2,Dairy,2,28.54,0.1,51.37,16.86
101644,2,479,Urban Group 00479,2023-07-31,2023-07,Poland,Wroclaw,retail,44,Traditional Basil 044,9,Spices,9,13.7,0.05,117.14,16.86
101644,3,479,Urban Group 00479,2023-07-31,2023-07,Poland,Wroclaw,retail,76,Smoked Pizza 076,10,Frozen Foods,2,23.42,0.05,44.5,16.86
101644,4,479,Urban Group 00479,2023-07-31,2023-07,Poland,Wroclaw,retail,87,Natural Muffin 087,5,Bakery,2,32.18,0.0,64.36,16.86
101645,1,238,Euro Gourmet 00238,2023-07-31,2023-07,Germany,Hamburg,horeca,109,Smoked Nuts 109,11,Snacks,4,3.8,0.2,12.16,30.44
101646,1,487,Blue Gourmet 00487,2023-07-31,2023-07,Poland,Gdansk,horeca,21,Local Soap 021,12,Household,2,28.83,0.0,57.66,21.84
101646,2,487,Blue Gourmet 00487,2023-07-31,2023-07,Poland,Gdansk,horeca,82,Local Potato 082,7,Produce,1,6.5,0.0,6.5,21.84
101646,3,487,Blue Gourmet 00487,2023-07-31,2023-07,Poland,Gdansk,horeca,83,Salted Coffee 083,1,Beverages,1,32.03,0.03,31.07,21.84
101646,4,487,Blue Gourmet 00487,2023-07-31,2023-07,Poland,Gdansk,horeca,72,Sweet Cleaner 072,12,Household,11,8.86,0.0,97.46,21.84
101646,5,487,Blue Gourmet 00487,2023-07-31,2023-07,Poland,Gdansk,horeca,108,Sweet Soap 108,12,Household,3,38.51,0.0,115.53,21.84
101647,1,460,Amber Deli 00460,2023-07-31,2023-07,USA,Denver,horeca,102,Premium Rice 102,8,Grains,4,25.95,0.15,88.23,15.56
101647,2,460,Amber Deli 00460,2023-07-31,2023-07,USA,Denver,horeca,91,Golden Butter 091,2,Dairy,4,18.97,0.0,75.88,15.56
101647,3,460,Amber Deli 00460,2023-07-31,2023-07,USA,Denver,horeca,72,Sweet Cleaner 072,12,Household,2,7.81,0.0,15.62,15.56
101647,4,460,Amber Deli 00460,2023-07-31,2023-07,USA,Denver,horeca,9,Imported Coffee 009,1,Beverages,2,23.56,0.0,47.12,15.56
101648,1,313,Nova Restaurant 00313,2023-08-01,2023-08,Czech Republic,Ostrava,wholesale,116,Classic Chicken 116,4,Meat,7,42.46,0.0,297.22,25.52
101648,2,313,Nova Restaurant 00313,2023-08-01,2023-08,Czech Republic,Ostrava,wholesale,97,Golden Cream 097,2,Dairy,5,16.32,0.0,81.6,25.52
101648,3,313,Nova Restaurant 00313,2023-08-01,2023-08,Czech Republic,Ostrava,wholesale,71,Traditional Yogurt 071,2,Dairy,11,7.32,0.0,80.52,25.52
101648,4,313,Nova Restaurant 00313,2023-08-01,2023-08,Czech Republic,Ostrava,wholesale,60,Local Paprika 060,9,Spices,2,10.95,0.03,21.24,25.52
101648,5,313,Nova Restaurant 00313,2023-08-01,2023-08,Czech Republic,Ostrava,wholesale,78,Sweet Cinnamon 078,9,Spices,7,8.41,0.03,57.1,25.52
101649,1,15,Urban Restaurant 00015,2023-08-01,2023-08,Spain,Seville,horeca,75,Fresh Muffin 075,5,Bakery,4,19.19,0.0,76.76,21.03
101649,2,15,Urban Restaurant 00015,2023-08-01,2023-08,Spain,Seville,horeca,55,Fresh Mineral Water 055,1,Beverages,4,20.24,0.05,76.91,21.03
101650,1,118,Fresh Group 00118,2023-08-01,2023-08,Germany,Frankfurt,wholesale,79,Golden Candy 079,6,Confections,9,19.37,0.03,169.1,14.62
101650,2,118,Fresh Group 00118,2023-08-01,2023-08,Germany,Frankfurt,wholesale,56,Smoked Popcorn 056,11,Snacks,1,31.64,0.1,28.48,14.62
101650,3,118,Fresh Group 00118,2023-08-01,2023-08,Germany,Frankfurt,wholesale,93,Fresh Cake 093,5,Bakery,2,24.56,0.03,47.65,14.62
101650,4,118,Fresh Group 00118,2023-08-01,2023-08,Germany,Frankfurt,wholesale,15,Natural Soap 015,12,Household,4,10.58,0.0,42.32,14.62
101651,1,259,Global Gourmet 00259,2023-08-02,2023-08,USA,Boston,wholesale,21,Local Soap 021,12,Household,7,29.05,0.0,203.35,21.61
101651,2,259,Global Gourmet 00259,2023-08-02,2023-08,USA,Boston,wholesale,83,Salted Coffee 083,1,Beverages,3,30.86,0.0,92.58,21.61
101652,1,237,North Cafe 00237,2023-08-02,2023-08,Poland,Krakow,wholesale,45,Traditional Croissant 045,5,Bakery,3,11.51,0.0,34.53,11.35
101652,2,237,North Cafe 00237,2023-08-02,2023-08,Poland,Krakow,wholesale,15,Natural Soap 015,12,Household,5,10.1,0.0,50.5,11.35
101653,1,484,Euro Partners 00484,2023-08-02,2023-08,Czech Republic,Brno,online,94,Imported Basil 094,9,Spices,2,28.02,0.0,56.04,36.07
101654,1,443,Amber Group 00443,2023-08-02,2023-08,Spain,Bilbao,distributor,90,Imported Fries 090,10,Frozen Foods,3,52.22,0.05,148.83,16.93
101654,2,443,Amber Group 00443,2023-08-02,2023-08,Spain,Bilbao,distributor,104,Craft Popcorn 104,11,Snacks,5,23.46,0.2,93.84,16.93
101654,3,443,Amber Group 00443,2023-08-02,2023-08,Spain,Bilbao,distributor,16,Classic Cake 016,5,Bakery,5,4.59,0.03,22.26,16.93
101654,4,443,Amber Group 00443,2023-08-02,2023-08,Spain,Bilbao,distributor,105,Local Cereal 105,8,Grains,3,5.85,0.1,15.79,16.93
101654,5,443,Amber Group 00443,2023-08-02,2023-08,Spain,Bilbao,distributor,14,Natural Soap 014,12,Household,2,27.28,0.1,49.1,16.93
101654,6,443,Amber Group 00443,2023-08-02,2023-08,Spain,Bilbao,distributor,24,Premium Ham 024,4,Meat,2,54.88,0.0,109.76,16.93
101654,7,443,Amber Group 00443,2023-08-02,2023-08,Spain,Bilbao,distributor,78,Sweet Cinnamon 078,9,Spices,2,8.89,0.0,17.78,16.93
101655,1,140,Nova Distribution 00140,2023-08-02,2023-08,Germany,Berlin,horeca,45,Traditional Croissant 045,5,Bakery,1,11.21,0.0,11.21,4.25
101655,2,140,Nova Distribution 00140,2023-08-02,2023-08,Germany,Berlin,horeca,116,Classic Chicken 116,4,Meat,1,41.83,0.0,41.83,4.25
101655,3,140,Nova Distribution 00140,2023-08-02,2023-08,Germany,Berlin,horeca,34,Craft Chips 034,11,Snacks,3,27.31,0.05,77.83,4.25
101655,4,140,Nova Distribution 00140,2023-08-02,2023-08,Germany,Berlin,horeca,12,Local Tuna 012,3,Seafood,3,83.14,0.0,249.42,4.25
101656,1,105,Royal Foods 00105,2023-08-02,2023-08,Czech Republic,Pilsen,wholesale,53,Organic Cheese 053,2,Dairy,3,24.13,0.0,72.39,11.73
101656,2,105,Royal Foods 00105,2023-08-02,2023-08,Czech Republic,Pilsen,wholesale,27,Imported Oats 027,8,Grains,1,8.72,0.0,8.72,11.73
101656,3,105,Royal Foods 00105,2023-08-02,2023-08,Czech Republic,Pilsen,wholesale,81,Sweet Coffee 081,1,Beverages,4,25.64,0.03,99.48,11.73
101657,1,351,Prime Cafe 00351,2023-08-02,2023-08,Italy,Florence,wholesale,26,Organic Soap 026,12,Household,4,16.68,0.0,66.72,7.61
101657,2,351,Prime Cafe 00351,2023-08-02,2023-08,Italy,Florence,wholesale,16,Classic Cake 016,5,Bakery,5,4.92,0.05,23.37,7.61
101657,3,351,Prime Cafe 00351,2023-08-02,2023-08,Italy,Florence,wholesale,75,Fresh Muffin 075,5,Bakery,7,18.9,0.0,132.3,7.61
101657,4,351,Prime Cafe 00351,2023-08-02,2023-08,Italy,Florence,wholesale,34,Craft Chips 034,11,Snacks,12,24.66,0.03,287.04,7.61
101657,5,351,Prime Cafe 00351,2023-08-02,2023-08,Italy,Florence,wholesale,96,Dried Bags 096,12,Household,4,77.42,0.1,278.71,7.61
101657,6,351,Prime Cafe 00351,2023-08-02,2023-08,Italy,Florence,wholesale,84,Dried Paprika 084,9,Spices,1,15.91,0.0,15.91,7.61
101657,7,351,Prime Cafe 00351,2023-08-02,2023-08,Italy,Florence,wholesale,14,Natural Soap 014,12,Household,8,26.26,0.0,210.08,7.61
101657,8,351,Prime Cafe 00351,2023-08-02,2023-08,Italy,Florence,wholesale,60,Local Paprika 060,9,Spices,5,11.67,0.1,52.52,7.61
101658,1,209,Central Group 00209,2023-08-02,2023-08,United Kingdom,Manchester,horeca,94,Imported Basil 094,9,Spices,2,28.47,0.0,56.94,10.06
101658,2,209,Central Group 00209,2023-08-02,2023-08,United Kingdom,Manchester,horeca,49,Organic Soda 049,1,Beverages,3,25.47,0.05,72.59,10.06
101659,1,92,Euro Group 00092,2023-08-03,2023-08,Austria,Vienna,retail,70,Natural Cereal 070,8,Grains,2,12.09,0.05,22.97,15.26
101659,2,92,Euro Group 00092,2023-08-03,2023-08,Austria,Vienna,retail,21,Local Soap 021,12,Household,6,31.18,0.0,187.08,15.26
101659,3,92,Euro Group 00092,2023-08-03,2023-08,Austria,Vienna,retail,45,Traditional Croissant 045,5,Bakery,8,10.32,0.0,82.56,15.26
101660,1,258,Beta Market 00258,2023-08-03,2023-08,Netherlands,Eindhoven,distributor,81,Sweet Coffee 081,1,Beverages,5,23.34,0.0,116.7,13.6
101660,2,258,Beta Market 00258,2023-08-03,2023-08,Netherlands,Eindhoven,distributor,19,Organic Soda 019,1,Beverages,4,27.42,0.05,104.2,13.6
101661,1,90,Urban Distribution 00090,2023-08-03,2023-08,Italy,Naples,distributor,45,Traditional Croissant 045,5,Bakery,4,12.61,0.0,50.44,10.34
101661,2,90,Urban Distribution 00090,2023-08-03,2023-08,Italy,Naples,distributor,94,Imported Basil 094,9,Spices,7,28.98,0.0,202.86,10.34
101661,3,90,Urban Distribution 00090,2023-08-03,2023-08,Italy,Naples,distributor,60,Local Paprika 060,9,Spices,7,11.05,0.0,77.35,10.34
101661,4,90,Urban Distribution 00090,2023-08-03,2023-08,Italy,Naples,distributor,110,Classic Butter 110,2,Dairy,8,27.11,0.0,216.88,10.34
101661,5,90,Urban Distribution 00090,2023-08-03,2023-08,Italy,Naples,distributor,101,Traditional Cheese 101,2,Dairy,5,25.97,0.0,129.85,10.34
101662,1,405,Delta Wholesale 00405,2023-08-03,2023-08,Netherlands,Amsterdam,horeca,2,Organic Cereal 002,8,Grains,4,22.48,0.0,89.92,17.84
101662,2,405,Delta Wholesale 00405,2023-08-03,2023-08,Netherlands,Amsterdam,horeca,91,Golden Butter 091,2,Dairy,8,17.28,0.0,138.24,17.84
101663,1,208,Royal Partners 00208,2023-08-03,2023-08,Norway,Trondheim,retail,116,Classic Chicken 116,4,Meat,3,36.02,0.0,108.06,26.44
101663,2,208,Royal Partners 00208,2023-08-03,2023-08,Norway,Trondheim,retail,60,Local Paprika 060,9,Spices,2,13.14,0.0,26.28,26.44
101663,3,208,Royal Partners 00208,2023-08-03,2023-08,Norway,Trondheim,retail,99,Traditional Caramel 099,6,Confections,5,28.27,0.15,120.15,26.44
101664,1,462,Urban Stores 00462,2023-08-03,2023-08,Spain,Barcelona,wholesale,24,Premium Ham 024,4,Meat,1,50.57,0.0,50.57,60.77
101664,2,462,Urban Stores 00462,2023-08-03,2023-08,Spain,Barcelona,wholesale,51,Sweet Cleaner 051,12,Household,3,43.22,0.0,129.66,60.77
101664,3,462,Urban Stores 00462,2023-08-03,2023-08,Spain,Barcelona,wholesale,40,Smoked Cereal 040,8,Grains,4,24.97,0.0,99.88,60.77
101664,4,462,Urban Stores 00462,2023-08-03,2023-08,Spain,Barcelona,wholesale,47,Salted Tomato 047,7,Produce,1,19.04,0.05,18.09,60.77
101664,5,462,Urban Stores 00462,2023-08-03,2023-08,Spain,Barcelona,wholesale,68,Traditional Rice 068,8,Grains,5,24.08,0.0,120.4,60.77
101665,1,260,Euro Restaurant 00260,2023-08-04,2023-08,Norway,Oslo,wholesale,14,Natural Soap 014,12,Household,3,22.91,0.0,68.73,11.11
101665,2,260,Euro Restaurant 00260,2023-08-04,2023-08,Norway,Oslo,wholesale,44,Traditional Basil 044,9,Spices,8,16.24,0.0,129.92,11.11
101665,3,260,Euro Restaurant 00260,2023-08-04,2023-08,Norway,Oslo,wholesale,38,Family Cereal 038,8,Grains,5,28.27,0.0,141.35,11.11
101665,4,260,Euro Restaurant 00260,2023-08-04,2023-08,Norway,Oslo,wholesale,26,Organic Soap 026,12,Household,5,15.76,0.1,70.92,11.11
101666,1,255,Euro Cafe 00255,2023-08-04,2023-08,Austria,Graz,wholesale,21,Local Soap 021,12,Household,5,29.27,0.0,146.35,21.06
101666,2,255,Euro Cafe 00255,2023-08-04,2023-08,Austria,Graz,wholesale,66,Salted Oregano 066,9,Spices,6,7.65,0.0,45.9,21.06
101666,3,255,Euro Cafe 00255,2023-08-04,2023-08,Austria,Graz,wholesale,27,Imported Oats 027,8,Grains,2,7.79,0.05,14.8,21.06
101666,4,255,Euro Cafe 00255,2023-08-04,2023-08,Austria,Graz,wholesale,92,Family Tea 092,1,Beverages,3,29.37,0.0,88.11,21.06
101667,1,159,Global Deli 00159,2023-08-04,2023-08,United Kingdom,Liverpool,online,114,Classic Oregano 114,9,Spices,1,31.02,0.0,31.02,14.48
101667,2,159,Global Deli 00159,2023-08-04,2023-08,United Kingdom,Liverpool,online,45,Traditional Croissant 045,5,Bakery,10,12.54,0.05,119.13,14.48
101667,3,159,Global Deli 00159,2023-08-04,2023-08,United Kingdom,Liverpool,online,105,Local Cereal 105,8,Grains,3,5.77,0.0,17.31,14.48
101668,1,453,Prime Kitchen 00453,2023-08-04,2023-08,United Kingdom,Manchester,distributor,52,Natural Bags 052,12,Household,7,46.46,0.05,308.96,8.11
101668,2,453,Prime Kitchen 00453,2023-08-04,2023-08,United Kingdom,Manchester,distributor,45,Traditional Croissant 045,5,Bakery,2,11.77,0.1,21.19,8.11
101669,1,451,Blue Wholesale 00451,2023-08-04,2023-08,Italy,Naples,wholesale,110,Classic Butter 110,2,Dairy,3,23.44,0.1,63.29,7.69
101669,2,451,Blue Wholesale 00451,2023-08-04,2023-08,Italy,Naples,wholesale,27,Imported Oats 027,8,Grains,3,9.32,0.03,27.12,7.69
101669,3,451,Blue Wholesale 00451,2023-08-04,2023-08,Italy,Naples,wholesale,104,Craft Popcorn 104,11,Snacks,3,28.33,0.0,84.99,7.69
101670,1,13,Beta Market 00013,2023-08-04,2023-08,Italy,Florence,wholesale,84,Dried Paprika 084,9,Spices,3,15.67,0.0,47.01,13.11
101670,2,13,Beta Market 00013,2023-08-04,2023-08,Italy,Florence,wholesale,47,Salted Tomato 047,7,Produce,7,21.78,0.05,144.84,13.11
101671,1,438,Prime Group 00438,2023-08-04,2023-08,Germany,Munich,retail,5,Salted Nuts 005,11,Snacks,1,25.24,0.05,23.98,18.7
101671,2,438,Prime Group 00438,2023-08-04,2023-08,Germany,Munich,retail,60,Local Paprika 060,9,Spices,6,11.03,0.0,66.18,18.7
101671,3,438,Prime Group 00438,2023-08-04,2023-08,Germany,Munich,retail,94,Imported Basil 094,9,Spices,4,32.75,0.0,131.0,18.7
101671,4,438,Prime Group 00438,2023-08-04,2023-08,Germany,Munich,retail,84,Dried Paprika 084,9,Spices,7,12.46,0.0,87.22,18.7
101672,1,20,Delta Foods 00020,2023-08-05,2023-08,Netherlands,Rotterdam,wholesale,38,Family Cereal 038,8,Grains,4,27.28,0.0,109.12,16.82
101672,2,20,Delta Foods 00020,2023-08-05,2023-08,Netherlands,Rotterdam,wholesale,99,Traditional Caramel 099,6,Confections,8,26.71,0.0,213.68,16.82
101672,3,20,Delta Foods 00020,2023-08-05,2023-08,Netherlands,Rotterdam,wholesale,75,Fresh Muffin 075,5,Bakery,4,19.68,0.0,78.72,16.82
101673,1,26,Urban Kitchen 00026,2023-08-05,2023-08,USA,Chicago,distributor,37,Smoked Pretzels 037,11,Snacks,2,18.25,0.0,36.5,26.38
101673,2,26,Urban Kitchen 00026,2023-08-05,2023-08,USA,Chicago,distributor,112,Traditional Napkins 112,12,Household,3,82.4,0.0,247.2,26.38
101673,3,26,Urban Kitchen 00026,2023-08-05,2023-08,USA,Chicago,distributor,50,Imported Tomato 050,7,Produce,2,10.5,0.05,19.95,26.38
101673,4,26,Urban Kitchen 00026,2023-08-05,2023-08,USA,Chicago,distributor,60,Local Paprika 060,9,Spices,12,10.52,0.0,126.24,26.38
101673,5,26,Urban Kitchen 00026,2023-08-05,2023-08,USA,Chicago,distributor,101,Traditional Cheese 101,2,Dairy,1,26.52,0.1,23.87,26.38
101674,1,369,North Trading 00369,2023-08-05,2023-08,Czech Republic,Brno,wholesale,54,Organic Cereal 054,8,Grains,2,24.85,0.0,49.7,24.79
101674,2,369,North Trading 00369,2023-08-05,2023-08,Czech Republic,Brno,wholesale,23,Fresh Coffee 023,1,Beverages,4,22.3,0.0,89.2,24.79
101674,3,369,North Trading 00369,2023-08-05,2023-08,Czech Republic,Brno,wholesale,27,Imported Oats 027,8,Grains,4,9.64,0.0,38.56,24.79
101674,4,369,North Trading 00369,2023-08-05,2023-08,Czech Republic,Brno,wholesale,71,Traditional Yogurt 071,2,Dairy,3,6.08,0.1,16.42,24.79
101674,5,369,North Trading 00369,2023-08-05,2023-08,Czech Republic,Brno,wholesale,105,Local Cereal 105,8,Grains,1,5.36,0.03,5.2,24.79
101674,6,369,North Trading 00369,2023-08-05,2023-08,Czech Republic,Brno,wholesale,51,Sweet Cleaner 051,12,Household,6,43.92,0.0,263.52,24.79
101675,1,298,Blue Group 00298,2023-08-05,2023-08,USA,Boston,wholesale,116,Classic Chicken 116,4,Meat,5,40.35,0.05,191.66,26.07
101675,2,298,Blue Group 00298,2023-08-05,2023-08,USA,Boston,wholesale,83,Salted Coffee 083,1,Beverages,3,32.67,0.0,98.01,26.07
101675,3,298,Blue Group 00298,2023-08-05,2023-08,USA,Boston,wholesale,61,Golden Carrot 061,7,Produce,9,17.71,0.0,159.39,26.07
101675,4,298,Blue Group 00298,2023-08-05,2023-08,USA,Boston,wholesale,99,Traditional Caramel 099,6,Confections,2,27.7,0.0,55.4,26.07
101675,5,298,Blue Group 00298,2023-08-05,2023-08,USA,Boston,wholesale,36,Local Vegetables 036,10,Frozen Foods,6,28.01,0.0,168.06,26.07
101675,6,298,Blue Group 00298,2023-08-05,2023-08,USA,Boston,wholesale,60,Local Paprika 060,9,Spices,3,11.59,0.15,29.55,26.07
101675,7,298,Blue Group 00298,2023-08-05,2023-08,USA,Boston,wholesale,79,Golden Candy 079,6,Confections,2,18.4,0.0,36.8,26.07
101675,8,298,Blue Group 00298,2023-08-05,2023-08,USA,Boston,wholesale,101,Traditional Cheese 101,2,Dairy,3,22.08,0.0,66.24,26.07
101676,1,52,Nova Market 00052,2023-08-05,2023-08,Canada,Vancouver,retail,47,Salted Tomato 047,7,Produce,6,22.44,0.0,134.64,15.07
101676,2,52,Nova Market 00052,2023-08-05,2023-08,Canada,Vancouver,retail,117,Smoked Carrot 117,7,Produce,2,9.71,0.0,19.42,15.07
101676,3,52,Nova Market 00052,2023-08-05,2023-08,Canada,Vancouver,retail,77,Golden Towels 077,12,Household,5,30.27,0.0,151.35,15.07
101677,1,407,Delta Market 00407,2023-08-05,2023-08,Germany,Cologne,retail,85,Sweet Coffee 085,1,Beverages,4,29.74,0.15,101.12,11.6
101677,2,407,Delta Market 00407,2023-08-05,2023-08,Germany,Cologne,retail,52,Natural Bags 052,12,Household,3,48.51,0.0,145.53,11.6
101677,3,407,Delta Market 00407,2023-08-05,2023-08,Germany,Cologne,retail,91,Golden Butter 091,2,Dairy,3,18.36,0.05,52.33,11.6
101678,1,484,Euro Partners 00484,2023-08-05,2023-08,Czech Republic,Brno,online,11,Smoked Coffee 011,1,Beverages,11,28.64,0.15,267.78,17.65
101678,2,484,Euro Partners 00484,2023-08-05,2023-08,Czech Republic,Brno,online,76,Smoked Pizza 076,10,Frozen Foods,13,26.65,0.15,294.48,17.65
101678,3,484,Euro Partners 00484,2023-08-05,2023-08,Czech Republic,Brno,online,99,Traditional Caramel 099,6,Confections,3,27.2,0.05,77.52,17.65
101679,1,351,Prime Cafe 00351,2023-08-05,2023-08,Italy,Florence,wholesale,106,Craft Flour 106,8,Grains,5,20.86,0.0,104.3,7.01
101679,2,351,Prime Cafe 00351,2023-08-05,2023-08,Italy,Florence,wholesale,6,Premium Pepper 006,9,Spices,4,9.78,0.0,39.12,7.01
101679,3,351,Prime Cafe 00351,2023-08-05,2023-08,Italy,Florence,wholesale,57,Salted Basil 057,9,Spices,2,48.49,0.15,82.43,7.01
101680,1,403,Global Deli 00403,2023-08-05,2023-08,Poland,Gdansk,online,19,Organic Soda 019,1,Beverages,4,28.42,0.0,113.68,13.06
101681,1,481,Green Wholesale 00481,2023-08-05,2023-08,Germany,Frankfurt,online,51,Sweet Cleaner 051,12,Household,4,51.58,0.03,200.13,13.62
101681,2,481,Green Wholesale 00481,2023-08-05,2023-08,Germany,Frankfurt,online,31,Golden Pretzels 031,11,Snacks,1,4.91,0.0,4.91,13.62
101681,3,481,Green Wholesale 00481,2023-08-05,2023-08,Germany,Frankfurt,online,107,Craft Cinnamon 107,9,Spices,8,43.77,0.05,332.65,13.62
101681,4,481,Green Wholesale 00481,2023-08-05,2023-08,Germany,Frankfurt,online,92,Family Tea 092,1,Beverages,5,29.92,0.05,142.12,13.62
101681,5,481,Green Wholesale 00481,2023-08-05,2023-08,Germany,Frankfurt,online,52,Natural Bags 052,12,Household,6,48.48,0.0,290.88,13.62
101681,6,481,Green Wholesale 00481,2023-08-05,2023-08,Germany,Frankfurt,online,104,Craft Popcorn 104,11,Snacks,2,28.75,0.15,48.88,13.62
101682,1,59,North Trading 00059,2023-08-06,2023-08,Austria,Salzburg,wholesale,82,Local Potato 082,7,Produce,12,6.76,0.1,73.01,20.93
101682,2,59,North Trading 00059,2023-08-06,2023-08,Austria,Salzburg,wholesale,32,Salted Candy 032,6,Confections,3,18.07,0.03,52.58,20.93
101683,1,440,Prime Wholesale 00440,2023-08-06,2023-08,Netherlands,Rotterdam,online,65,Premium Paprika 065,9,Spices,5,10.97,0.0,54.85,29.71
101684,1,97,Delta Foods 00097,2023-08-06,2023-08,Poland,Gdansk,wholesale,11,Smoked Coffee 011,1,Beverages,8,36.16,0.15,245.89,19.5
101684,2,97,Delta Foods 00097,2023-08-06,2023-08,Poland,Gdansk,wholesale,106,Craft Flour 106,8,Grains,4,20.97,0.0,83.88,19.5
101685,1,328,Nova Kitchen 00328,2023-08-06,2023-08,United Kingdom,Liverpool,wholesale,77,Golden Towels 077,12,Household,4,30.37,0.03,117.84,9.57
101685,2,328,Nova Kitchen 00328,2023-08-06,2023-08,United Kingdom,Liverpool,wholesale,68,Traditional Rice 068,8,Grains,6,22.5,0.0,135.0,9.57
101686,1,85,Fresh Group 00085,2023-08-06,2023-08,United Kingdom,London,horeca,17,Organic Juice 017,1,Beverages,1,12.86,0.0,12.86,12.04
101686,2,85,Fresh Group 00085,2023-08-06,2023-08,United Kingdom,London,horeca,27,Imported Oats 027,8,Grains,4,9.34,0.0,37.36,12.04
101686,3,85,Fresh Group 00085,2023-08-06,2023-08,United Kingdom,London,horeca,36,Local Vegetables 036,10,Frozen Foods,3,30.17,0.03,87.79,12.04
101687,1,269,Baltic Kitchen 00269,2023-08-06,2023-08,Norway,Bergen,wholesale,87,Natural Muffin 087,5,Bakery,4,26.16,0.0,104.64,9.46
101687,2,269,Baltic Kitchen 00269,2023-08-06,2023-08,Norway,Bergen,wholesale,62,Traditional Lemonade 062,1,Beverages,6,33.99,0.0,203.94,9.46
101687,3,269,Baltic Kitchen 00269,2023-08-06,2023-08,Norway,Bergen,wholesale,110,Classic Butter 110,2,Dairy,4,24.28,0.0,97.12,9.46
101688,1,17,East Market 00017,2023-08-06,2023-08,France,Lyon,wholesale,85,Sweet Coffee 085,1,Beverages,2,26.68,0.1,48.02,6.1
