customer_id,company_name,country,city,customer_type,registration_date,phone
337,Royal Market 00337,Canada,Toronto,wholesale,2024-01-23,+33 761 381 933
338,Baltic Gourmet 00338,United Kingdom,Liverpool,wholesale,2024-02-02,+44 140 118 455
339,Prime Gourmet 00339,Spain,Valencia,online,2024-02-07,+44 954 179 735
340,North Foods 00340,Austria,Vienna,retail,2024-02-12,+49 634 066 106
341,Royal Stores 00341,Italy,Rome,retail,2024-02-13,+49 388 832 103
342,Alfa Stores 00342,United Kingdom,Manchester,retail,2024-02-20,+33 794 365 894
343,Delta Wholesale 00343,Poland,Gdansk,retail,2024-02-20,+34 416 530 690
344,Delta Distribution 00344,Czech Republic,Ostrava,retail,2024-02-21,+44 938 800 681
345,Euro Market 00345,Poland,Gdansk,retail,2024-02-28,+44 991 944 819
346,Nova Distribution 00346,Italy,Milan,retail,2024-02-29,+49 140 864 230
347,West Partners 00347,Canada,Ottawa,wholesale,2024-03-02,+44 595 106 224
348,Royal Stores 00348,United Kingdom,Manchester,retail,2024-03-07,+44 628 134 066
349,Central Cafe 00349,Poland,Lodz,wholesale,2024-03-11,+39 068 763 523
350,Euro Stores 00350,Germany,Munich,wholesale,2024-03-12,+34 918 963 364
351,Prime Cafe 00351,Italy,Florence,wholesale,2024-03-13,+44 682 436 508
352,Euro Partners 00352,Poland,Krakow,online,2024-03-15,+44 700 027 447
353,Alfa Distribution 00353,Czech Republic,Pilsen,online,2024-03-16,+48 358 686 804
354,North Supplies 00354,USA,Denver,retail,2024-03-25,+48 536 805 449
355,Alfa Trading 00355,Germany,Hamburg,horeca,2024-03-30,+34 743 232 741
356,Urban Deli 00356,Poland,Poznan,horeca,2024-03-31,+48 550 860 956
357,Gamma Stores 00357,Italy,Turin,horeca,2024-04-02,+39 423 441 848
358,Central Market 00358,Italy,Rome,retail,2024-04-02,+34 803 193 380
359,North Partners 00359,France,Paris,retail,2024-04-04,+33 886 097 414
360,Silver Kitchen 00360,United Kingdom,Bristol,retail,2024-04-17,+34 289 858 723
361,East Group 00361,United Kingdom,Leeds,wholesale,2024-04-18,+49 219 928 614
362,Baltic Gourmet 00362,United Kingdom,Leeds,wholesale,2024-04-24,+49 911 475 560
363,Amber Stores 00363,United Kingdom,Manchester,horeca,2024-04-25,+1 888 419 245
364,Central Foods 00364,Sweden,Uppsala,retail,2024-04-28,+39 990 774 985
365,Urban Market 00365,Sweden,Uppsala,horeca,2024-05-14,+48 846 178 445
366,Royal Kitchen 00366,Spain,Valencia,horeca,2024-05-15,+1 603 388 467
367,Nova Deli 00367,Spain,Bilbao,online,2024-05-16,+34 219 960 798
368,Nova Kitchen 00368,Poland,Gdansk,distributor,2024-05-17,+48 878 954 603
369,North Trading 00369,Czech Republic,Brno,wholesale,2024-05-24,+49 689 478 824
370,Beta Wholesale 00370,Germany,Munich,wholesale,2024-05-30,+49 357 130 066
371,Urban Restaurant 00371,France,Paris,wholesale,2024-06-02,+44 707 059 374
372,East Wholesale 00372,United Kingdom,Manchester,wholesale,2024-06-03,+34 154 951 651
373,Gamma Partners 00373,United Kingdom,Bristol,wholesale,2024-06-04,+34 580 243 589
374,Royal Gourmet 00374,USA,New York,wholesale,2024-06-05,+33 826 019 204
375,Alfa Gourmet 00375,Germany,Hamburg,retail,2024-06-06,+44 354 338 991
376,North Stores 00376,USA,Boston,horeca,2024-06-08,+39 380 569 249
377,Prime Gourmet 00377,France,Marseille,retail,2024-06-09,+39 098 260 197
378,East Partners 00378,Italy,Rome,retail,2024-06-12,+49 688 504 995
379,Prime Gourmet 00379,Netherlands,Amsterdam,retail,2024-06-13,+44 047 903 934
380,Prime Gourmet 00380,Netherlands,Rotterdam,online,2024-06-13,+48 987 654 033
381,Nova Restaurant 00381,Sweden,Malmo,online,2024-06-20,+49 288 791 450
382,Alfa Foods 00382,Sweden,Stockholm,retail,2024-06-22,+44 584 997 003
383,Blue Foods 00383,Italy,Rome,retail,2024-06-22,+44 286 990 960
384,Baltic Foods 00384,Norway,Oslo,retail,2024-06-23,+44 561 583 847
385,Beta Deli 00385,Poland,Poznan,retail,2024-06-28,+33 649 617 454
386,Baltic Foods 00386,France,Marseille,retail,2024-07-01,+39 863 674 764
387,Green Wholesale 00387,Spain,Bilbao,wholesale,2024-07-01,+48 126 548 914
388,Urban Group 00388,Sweden,Uppsala,retail,2024-07-03,+49 965 951 007
389,Royal Kitchen 00389,USA,Seattle,wholesale,2024-07-04,+49 551 843 398
390,Silver Restaurant 00390,Czech Republic,Pilsen,retail,2024-07-06,+48 283 091 495
391,Blue Foods 00391,Germany,Berlin,horeca,2024-07-12,+48 057 305 549
392,East Kitchen 00392,United Kingdom,Bristol,horeca,2024-07-17,+48 253 505 828
393,Prime Partners 00393,Spain,Valencia,retail,2024-07-18,+1 536 596 530
394,Blue Group 00394,Canada,Calgary,wholesale,2024-07-18,+1 341 873 326
395,Green Trading 00395,Spain,Seville,retail,2024-07-18,+48 734 979 254
396,Prime Restaurant 00396,United Kingdom,Manchester,retail,2024-07-22,+33 803 824 701
397,Alfa Wholesale 00397,Poland,Warsaw,online,2024-07-24,+39 351 559 786
398,Royal Group 00398,Poland,Wroclaw,wholesale,2024-07-28,+48 431 190 467
399,Amber Gourmet 00399,Poland,Poznan,retail,2024-07-29,+44 494 735 961
400,Euro Deli 00400,Poland,Poznan,online,2024-08-01,+44 509 908 271
401,Euro Restaurant 00401,France,Toulouse,horeca,2024-08-02,+39 851 434 051
402,North Stores 00402,Spain,Barcelona,horeca,2024-08-02,+33 634 934 593
403,Global Deli 00403,Poland,Gdansk,online,2024-08-04,+49 883 351 501
404,Delta Trading 00404,Poland,Warsaw,horeca,2024-08-14,+49 966 379 855
405,Delta Wholesale 00405,Netherlands,Amsterdam,horeca,2024-08-18,+33 932 598 090
406,Alfa Stores 00406,United Kingdom,Liverpool,retail,2024-08-24,+34 334 189 374
407,Delta Market 00407,Germany,Cologne,retail,2024-08-25,+48 687 837 022
408,Central Stores 00408,USA,Austin,retail,2024-08-25,+34 771 846 809
409,Prime Restaurant 00409,USA,Austin,retail,2024-08-28,+34 566 702 643
410,Central Kitchen 00410,Netherlands,Rotterdam,online,2024-09-09,+49 430 632 529
411,North Market 00411,France,Lyon,retail,2024-09-09,+34 222 165 651
412,North Stores 00412,Germany,Cologne,online,2024-09-09,+1 226 456 602
413,Green Cafe 00413,Germany,Hamburg,horeca,2024-09-19,+34 747 938 838
414,Nova Market 00414,United Kingdom,Leeds,retail,2024-09-20,+34 881 956 730
415,Central Distribution 00415,Poland,Lodz,retail,2024-09-26,+44 606 748 664
416,Nova Distribution 00416,Germany,Hamburg,retail,2024-09-26,+44 511 551 362
417,Urban Kitchen 00417,Italy,Naples,retail,2024-09-30,+49 444 343 913
418,Nova Group 00418,United Kingdom,Liverpool,retail,2024-10-08,+49 889 727 907
419,Prime Foods 00419,Germany,Cologne,retail,2024-10-09,+48 570 478 659
420,Silver Partners 00420,Poland,Krakow,horeca,2024-10-13,+44 478 032 648
421,Delta Restaurant 00421,Poland,Warsaw,retail,2024-10-17,+34 660 440 588
422,Alfa Market 00422,Spain,Seville,wholesale,2024-10-18,+34 265 002 064
423,Green Market 00423,Spain,Barcelona,distributor,2024-10-18,+48 194 733 822
424,Euro Wholesale 00424,United Kingdom,Bristol,retail,2024-10-18,+48 749 936 641
425,Prime Deli 00425,Czech Republic,Prague,wholesale,2024-10-22,+48 964 372 629
426,Central Group 00426,France,Marseille,retail,2024-10-22,+33 976 586 589
427,Alfa Wholesale 00427,Spain,Barcelona,retail,2024-10-22,+33 768 800 424
428,Royal Wholesale 00428,Poland,Gdansk,retail,2024-11-04,+1 087 405 921
429,Central Deli 00429,Netherlands,Rotterdam,horeca,2024-11-07,+1 887 243 714
430,Alfa Foods 00430,Germany,Hamburg,horeca,2024-11-10,+34 698 004 438
431,Nova Restaurant 00431,USA,Boston,online,2024-11-11,+34 403 241 234
432,Beta Kitchen 00432,Poland,Wroclaw,wholesale,2024-11-11,+34 644 375 628
433,Delta Wholesale 00433,Sweden,Gothenburg,online,2024-11-17,+34 045 458 574
434,Nova Foods 00434,Sweden,Gothenburg,wholesale,2024-11-18,+33 580 126 762
435,Beta Supplies 00435,USA,Denver,online,2024-11-23,+39 359 759 101
436,Beta Stores 00436,Italy,Florence,wholesale,2024-11-25,+44 394 178 132
437,West Group 00437,Poland,Lodz,online,2024-11-28,+48 524 654 906
438,Prime Group 00438,Germany,Munich,retail,2024-11-29,+39 047 233 960
439,Fresh Group 00439,Germany,Berlin,online,2024-11-29,+1 019 679 215
440,Prime Wholesale 00440,Netherlands,Rotterdam,online,2024-12-03,+1 020 944 091
441,Royal Group 00441,France,Nice,online,2024-12-04,+1 751 797 921
442,Alfa Gourmet 00442,USA,Denver,online,2024-12-05,+34 968 965 676
443,Amber Group 00443,Spain,Bilbao,distributor,2024-12-05,+33 544 381 196
444,Gamma Group 00444,Netherlands,Rotterdam,horeca,2024-12-13,+49 971 017 421
445,Global Distribution 00445,Canada,Calgary,horeca,2024-12-14,+39 113 143 675
446,East Partners 00446,United Kingdom,Leeds,distributor,2024-12-14,+39 054 626 292
447,Prime Distribution 00447,United Kingdom,Bristol,distributor,2024-12-15,+49 864 991 699
448,Baltic Partners 00448,Czech Republic,Ostrava,retail,2024-12-15,+48 534 491 408
449,Beta Partners 00449,Poland,Krakow,wholesale,2024-12-16,+39 529 072 892
450,Blue Distribution 00450,Poland,Wroclaw,wholesale,2024-12-18,+33 837 820 791
451,Blue Wholesale 00451,Italy,Naples,wholesale,2024-12-22,+44 535 371 820
452,Green Kitchen 00452,Italy,Florence,horeca,2024-12-28,+1 513 957 824
453,Prime Kitchen 00453,United Kingdom,Manchester,distributor,2024-12-31,+49 637 212 232
454,Amber Trading 00454,Poland,Warsaw,online,2025-01-04,+33 435 423 510
455,Euro Stores 00455,USA,Austin,retail,2025-01-04,+48 891 180 330
456,Alfa Supplies 00456,Netherlands,Utrecht,retail,2025-01-08,+48 229 588 693
457,Delta Foods 00457,United Kingdom,London,retail,2025-01-12,+33 248 167 356
458,Silver Partners 00458,Netherlands,Amsterdam,wholesale,2025-01-13,+48 754 567 252
459,Amber Stores 00459,Italy,Naples,retail,2025-01-13,+1 004 001 483
460,Amber Deli 00460,USA,Denver,horeca,2025-01-14,+48 920 638 788
461,Prime Trading 00461,Italy,Turin,horeca,2025-01-15,+48 234 084 370
462,Urban Stores 00462,Spain,Barcelona,wholesale,2025-01-17,+48 875 981 352
463,West Gourmet 00463,Spain,Madrid,wholesale,2025-02-12,+1 923 292 631
464,Nova Supplies 00464,Spain,Barcelona,wholesale,2025-02-13,+48 547 546 463
465,Green Gourmet 00465,France,Paris,online,2025-02-17,+44 216 549 765
466,Central Trading 00466,United Kingdom,Bristol,retail,2025-02-19,+1 590 977 190
467,Blue Restaurant 00467,Poland,Warsaw,wholesale,2025-03-05,+33 330 634 911
468,Prime Kitchen 00468,France,Nice,horeca,2025-03-07,+48 399 127 158
469,Euro Market 00469,Germany,Frankfurt,wholesale,2025-03-09,+39 943 811 655
470,East Foods 00470,USA,Chicago,retail,2025-03-16,+49 913 428 860
471,Blue Deli 00471,Norway,Bergen,online,2025-03-19,+1 868 114 858
472,Silver Wholesale 00472,Czech Republic,Brno,wholesale,2025-03-25,+34 565 911 780
473,Baltic Partners 00473,United Kingdom,Leeds,distributor,2025-03-27,+48 751 717 125
474,Alfa Gourmet 00474,Czech Republic,Pilsen,retail,2025-03-31,+49 074 948 219
475,Gamma Deli 00475,Poland,Wroclaw,distributor,2025-04-02,+39 718 152 027
476,Gamma Stores 00476,Germany,Frankfurt,horeca,2025-04-10,+1 690 024 820
477,Prime Gourmet 00477,Germany,Cologne,wholesale,2025-04-13,+39 346 253 291
478,Prime Distribution 00478,USA,Austin,horeca,2025-04-15,+33 103 338 910
479,Urban Group 00479,Poland,Wroclaw,retail,2025-04-15,+39 074 901 083
480,Gamma Trading 00480,Poland,Gdansk,retail,2025-04-22,+44 286 248 011
481,Green Wholesale 00481,Germany,Frankfurt,online,2025-05-03,+48 325 204 106
482,Prime Group 00482,Spain,Seville,retail,2025-05-03,+1 649 375 643
483,Royal Gourmet 00483,Sweden,Gothenburg,retail,2025-05-10,+33 814 518 696
484,Euro Partners 00484,Czech Republic,Brno,online,2025-05-10,+44 878 875 286
485,Euro Gourmet 00485,United Kingdom,Manchester,horeca,2025-05-11,+44 834 514 174
486,Euro Cafe 00486,Poland,Gdansk,retail,2025-05-24,+44 825 978 749
487,Blue Gourmet 00487,Poland,Gdansk,horeca,2025-05-24,+44 291 178 908
488,Gamma Gourmet 00488,Germany,Munich,retail,2025-05-31,+48 425 974 297
489,East Foods 00489,Germany,Berlin,retail,2025-05-31,+34 148 374 735
490,East Gourmet 00490,USA,Seattle,wholesale,2025-06-02,+44 877 546 489
491,Blue Trading 00491,Canada,Ottawa,retail,2025-06-02,+1 412 152 699
492,Alfa Trading 00492,United Kingdom,Leeds,retail,2025-06-02,+49 316 442 536
493,Fresh Stores 00493,Spain,Bilbao,retail,2025-06-03,+39 544 283 703
494,North Kitchen 00494,Italy,Florence,retail,2025-06-07,+44 980 854 710
495,Amber Distribution 00495,Germany,Frankfurt,wholesale,2025-06-12,+33 693 197 074
496,North Trading 00496,Austria,Salzburg,retail,2025-06-14,+48 565 543 938
497,Amber Gourmet 00497,Germany,Cologne,online,2025-06-18,+44 372 461 613
498,Baltic Partners 00498,France,Nice,retail,2025-06-25,+34 650 833 269
499,Alfa Supplies 00499,Italy,Milan,wholesale,2025-06-27,+34 479 386 848
500,Central Deli 00500,United Kingdom,Bristol,wholesale,2025-06-28,+33 090 952 548
