order_id,line_no,product_id,unit_price,quantity,discount
108407,1,235,5.29,2,0.0
108407,2,234,40.39,5,0.0
108407,3,47,72.86,1,0.05
108407,4,41,16.65,3,0.15
108408,1,101,21.64,7,0.05
108408,2,66,29.28,5,0.0
108408,3,185,8.19,4,0.0
108408,4,9,36.69,2,0.0
108409,1,52,12.2,5,0.0
108409,2,175,14.02,5,0.0
108409,3,219,21.44,9,0.05
108410,1,114,9.92,3,0.0
108410,2,161,17.74,9,0.0
108410,3,146,24.37,4,0.03
108410,4,193,38.94,4,0.05
108411,1,64,77.31,1,0.0
108411,2,37,46.13,3,0.2
108412,1,123,22.64,5,0.0
108412,2,58,20.98,7,0.15
108412,3,237,45.32,3,0.0
108412,4,117,44.11,2,0.0
108413,1,92,8.86,3,0.0
108413,2,100,10.44,8,0.0
108414,1,101,21.37,3,0.03
108414,2,44,37.09,1,0.0
108414,3,244,12.82,2,0.0
108415,1,179,56.87,5,0.2
108415,2,2,21.26,4,0.15
108415,3,123,24.8,2,0.0
108415,4,110,6.1,8,0.0
108416,1,124,39.17,7,0.0
108416,2,201,59.23,2,0.0
108417,1,4,7.13,4,0.0
108417,2,159,5.75,12,0.1
108418,1,128,26.68,1,0.0
108418,2,25,44.89,1,0.0
108418,3,176,16.08,7,0.05
108418,4,158,67.65,1,0.0
108418,5,219,21.78,5,0.0
108418,6,245,39.67,12,0.0
108419,1,129,9.83,2,0.0
108420,1,45,51.91,2,0.05
108420,2,249,28.62,3,0.15
108420,3,28,8.75,3,0.1
108420,4,234,38.12,10,0.0
108421,1,141,38.67,5,0.0
108421,2,57,8.85,3,0.0
108421,3,203,19.94,8,0.0
108421,4,28,8.21,6,0.0
108422,1,9,34.24,1,0.0
108422,2,229,9.9,11,0.0
108422,3,214,15.87,3,0.0
108423,1,71,2.38,2,0.0
108423,2,250,19.9,4,0.0
108423,3,214,16.22,3,0.0
108424,1,229,8.85,4,0.0
108424,2,9,32.15,1,0.05
108424,3,50,16.04,3,0.1
108425,1,30,40.58,6,0.05
108425,2,248,82.01,4,0.1
108426,1,137,25.01,1,0.0
108426,2,183,25.0,4,0.0
108426,3,209,22.95,10,0.0
108426,4,37,41.11,2,0.1
108426,5,150,6.33,6,0.0
108426,6,175,14.98,10,0.05
108426,7,115,62.85,2,0.0
108426,8,196,8.1,6,0.0
108427,1,25,50.64,9,0.15
108427,2,218,14.69,5,0.0
108428,1,150,4.44,3,0.05
108429,1,225,3.05,5,0.0
108430,1,219,24.43,8,0.03
108430,2,211,10.86,5,0.1
108430,3,185,7.56,1,0.05
108431,1,166,7.14,7,0.1
108431,2,246,6.91,4,0.15
108431,3,218,17.63,8,0.0
108431,4,72,7.9,6,0.1
108431,5,94,27.29,4,0.0
108431,6,60,11.64,3,0.0
108432,1,206,36.2,4,0.0
108432,2,2,20.32,15,0.05
108433,1,37,35.68,2,0.0
108433,2,159,6.08,3,0.0
108433,3,139,24.58,2,0.0
108433,4,196,8.11,8,0.0
108434,1,244,14.86,13,0.1
108434,2,178,127.15,5,0.0
108434,3,64,59.92,8,0.0
108434,4,113,1.64,5,0.0
108434,5,128,25.64,3,0.1
108435,1,64,75.16,1,0.03
108435,2,22,32.92,5,0.0
108436,1,32,26.98,2,0.05
108436,2,146,18.59,2,0.0
108436,3,235,4.72,6,0.0
108437,1,4,5.76,8,0.0
108437,2,31,18.79,2,0.0
108437,3,124,41.97,7,0.0
108437,4,66,32.02,4,0.0
108437,5,60,10.51,2,0.05
108438,1,114,8.96,9,0.03
108438,2,115,72.55,4,0.0
108438,3,34,25.73,4,0.05
108438,4,9,37.67,5,0.0
108439,1,167,8.0,7,0.0
108439,2,250,21.93,8,0.0
108439,3,211,10.92,1,0.0
108439,4,49,26.1,2,0.15
108439,5,204,15.35,3,0.0
108440,1,91,50.2,1,0.05
108440,2,200,3.89,5,0.2
108440,3,150,4.95,4,0.0
108440,4,132,41.99,9,0.0
108441,1,185,7.68,4,0.1
108441,2,30,36.5,7,0.0
108441,3,145,14.84,2,0.03
108441,4,1,8.78,3,0.0
108441,5,123,20.66,5,0.1
108441,6,64,76.09,6,0.0
108442,1,4,6.59,3,0.0
108442,2,45,57.85,9,0.0
108442,3,235,4.77,2,0.0
108443,1,235,4.85,3,0.0
108443,2,121,30.06,4,0.05
108443,3,221,108.36,4,0.0
108443,4,34,26.34,7,0.0
108443,5,229,9.58,1,0.0
108444,1,82,12.48,5,0.0
108444,2,243,32.77,7,0.1
108445,1,123,23.43,4,0.0
108445,2,235,5.3,3,0.2
108445,3,32,23.36,2,0.0
108445,4,67,23.93,2,0.0
108445,5,236,10.65,12,0.1
108446,1,101,19.73,4,0.03
108446,2,112,6.71,1,0.05
108447,1,151,26.73,3,0.0
108447,2,32,26.98,1,0.0
108448,1,196,8.77,5,0.0
108448,2,113,1.92,3,0.1
108448,3,110,5.89,6,0.0
108448,4,82,11.6,6,0.0
108449,1,229,8.74,7,0.0
108449,2,63,31.17,3,0.15
108449,3,47,79.08,9,0.15
108450,1,161,21.19,1,0.1
108451,1,104,5.57,10,0.0
108451,2,123,23.73,3,0.05
108451,3,193,40.56,6,0.0
108451,4,18,45.72,3,0.0
108451,5,109,4.39,3,0.0
108451,6,190,18.5,4,0.0
108451,7,236,10.62,2,0.1
108451,8,4,6.21,4,0.0
108452,1,113,1.99,1,0.0
108452,2,89,12.17,4,0.05
108452,3,231,43.66,1,0.15
108453,1,247,8.72,6,0.03
108453,2,112,6.54,9,0.03
108453,3,82,11.79,4,0.2
108454,1,18,46.5,2,0.0
108454,2,208,26.63,2,0.05
108455,1,193,36.87,5,0.0
108455,2,221,112.72,3,0.0
108455,3,214,15.77,9,0.0
108455,4,65,21.95,3,0.0
108456,1,30,28.14,3,0.1
108456,2,50,15.48,4,0.0
108456,3,168,1.66,3,0.05
108456,4,196,6.89,3,0.05
108457,1,101,19.94,1,0.0
108457,2,93,15.14,5,0.1
108458,1,112,7.29,2,0.15
108458,2,229,10.42,2,0.0
108458,3,178,112.19,5,0.05
108459,1,234,38.12,3,0.1
108459,2,5,68.18,3,0.0
108459,3,81,44.38,6,0.0
108459,4,248,79.98,1,0.15
108460,1,187,31.1,3,0.0
108461,1,93,15.16,3,0.05
108461,2,209,28.85,4,0.15
108462,1,18,45.33,2,0.1
108462,2,161,21.82,5,0.0
108462,3,181,27.51,4,0.0
108463,1,53,10.45,13,0.05
108463,2,240,25.12,4,0.0
108463,3,150,4.78,4,0.1
108464,1,210,80.9,2,0.05
108464,2,107,14.86,3,0.0
108465,1,147,61.29,9,0.0
108465,2,247,9.34,7,0.0
108466,1,146,24.82,2,0.0
108467,1,84,14.14,4,0.1
108467,2,231,45.73,6,0.0
108467,3,71,2.5,3,0.0
108467,4,93,15.19,5,0.0
108467,5,238,23.15,8,0.0
108467,6,77,32.72,3,0.0
108468,1,178,113.04,13,0.05
108468,2,51,14.56,5,0.1
108468,3,146,27.68,5,0.15
108469,1,11,25.97,3,0.0
108469,2,183,24.62,3,0.0
108469,3,4,6.53,3,0.0
108469,4,143,23.61,4,0.0
108469,5,194,13.35,10,0.15
108469,6,214,16.56,7,0.1
108470,1,235,4.28,2,0.0
108470,2,110,5.8,3,0.03
108470,3,18,41.93,6,0.05
108471,1,200,3.89,2,0.0
108471,2,8,24.76,5,0.0
108471,3,112,7.51,5,0.05
108471,4,22,32.49,1,0.0
108472,1,185,7.64,5,0.0
108472,2,211,11.51,3,0.05
108472,3,159,6.85,2,0.05
108472,4,14,9.47,4,0.03
108472,5,200,3.51,5,0.0
108472,6,176,14.18,6,0.03
108473,1,64,70.83,8,0.1
108474,1,30,32.46,1,0.0
108474,2,5,58.42,4,0.0
108474,3,100,12.17,5,0.15
108474,4,113,2.09,5,0.0
108474,5,178,104.76,6,0.15
108475,1,131,8.11,7,0.0
108475,2,145,16.56,4,0.03
108476,1,189,25.35,5,0.1
108476,2,30,37.73,3,0.0
108477,1,231,49.44,4,0.0
108477,2,171,23.48,5,0.0
108477,3,57,9.67,8,0.0
108478,1,37,43.11,2,0.0
108478,2,77,33.63,2,0.0
108478,3,211,9.23,3,0.0
108478,4,229,9.49,3,0.0
108479,1,77,29.93,2,0.0
108479,2,100,8.88,5,0.05
108479,3,231,41.81,5,0.03
108479,4,9,32.32,2,0.03
108480,1,123,21.55,1,0.1
108480,2,176,12.67,3,0.0
108481,1,210,98.83,8,0.03
108481,2,196,6.7,5,0.05
108482,1,65,22.69,5,0.1
108482,2,248,73.09,3,0.0
108482,3,141,41.3,3,0.0
108482,4,85,84.27,5,0.05
108483,1,244,16.05,1,0.0
108483,2,40,14.82,4,0.0
108483,3,82,11.99,8,0.0
108484,1,50,15.98,2,0.0
108484,2,85,68.8,3,0.03
108484,3,8,23.28,5,0.0
108484,4,52,13.59,1,0.0
108484,5,42,8.89,2,0.0
108485,1,175,18.26,9,0.0
108485,2,183,26.05,4,0.0
108486,1,229,10.16,3,0.1
108487,1,55,15.37,3,0.0
108488,1,122,23.74,4,0.03
108488,2,181,31.28,4,0.05
108488,3,221,115.5,8,0.0
108488,4,123,22.43,2,0.0
108489,1,146,23.6,2,0.0
108489,2,109,5.18,10,0.1
108489,3,92,8.64,5,0.0
108489,4,185,8.27,2,0.0
108490,1,186,36.34,8,0.03
108490,2,235,4.36,7,0.05
108490,3,128,22.05,5,0.0
108491,1,113,1.98,6,0.15
108491,2,82,13.29,6,0.0
108492,1,222,31.85,2,0.1
108492,2,106,14.79,3,0.05
108493,1,55,15.42,7,0.0
108493,2,45,56.66,1,0.15
108493,3,136,13.72,3,0.0
108493,4,37,36.0,7,0.05
108493,5,186,36.54,5,0.15
108493,6,41,14.7,1,0.2
108493,7,25,40.3,4,0.0
108494,1,127,29.46,2,0.05
108494,2,75,19.53,1,0.03
108494,3,95,30.74,11,0.0
108494,4,79,8.04,7,0.1
108494,5,34,21.1,5,0.0
108495,1,114,8.47,11,0.0
108495,2,196,8.33,3,0.0
108496,1,157,101.9,4,0.0
108496,2,235,5.57,5,0.1
108496,3,30,29.77,5,0.1
108496,4,123,20.55,3,0.1
108496,5,92,8.07,2,0.1
108497,1,193,34.26,4,0.05
108497,2,185,8.02,3,0.0
108498,1,236,12.66,5,0.0
108499,1,94,22.71,4,0.0
108499,2,193,37.14,4,0.15
108500,1,185,8.87,1,0.0
108500,2,4,6.03,4,0.0
108500,3,178,108.88,7,0.0
108500,4,237,41.4,3,0.0
108500,5,105,18.02,3,0.1
108501,1,68,42.38,5,0.0
108501,2,228,4.75,1,0.15
108501,3,117,46.02,1,0.05
108501,4,37,34.25,10,0.0
108502,1,117,49.5,5,0.0
108502,2,8,23.0,7,0.1
108502,3,199,89.04,4,0.05
108502,4,136,14.82,5,0.0
108502,5,92,8.82,9,0.03
108503,1,71,3.05,4,0.0
108503,2,178,99.26,14,0.0
108504,1,5,55.13,4,0.0
108504,2,176,15.27,4,0.03
108504,3,64,68.43,6,0.0
108504,4,205,49.42,1,0.15
108504,5,206,31.05,6,0.0
108504,6,91,42.7,8,0.0
108505,1,143,24.8,7,0.0
108505,2,185,7.72,4,0.0
108505,3,4,6.83,2,0.1
108505,4,33,20.97,3,0.0
108506,1,157,79.77,1,0.0
108506,2,113,2.06,2,0.0
108506,3,168,1.93,1,0.15
108507,1,82,11.75,1,0.0
108507,2,248,69.97,3,0.0
108507,3,49,23.28,2,0.0
108507,4,178,103.67,3,0.05
108508,1,161,23.45,3,0.1
108509,1,101,22.31,3,0.15
108510,1,34,25.28,2,0.0
108510,2,176,14.0,7,0.03
108510,3,178,116.92,3,0.0
108510,4,136,14.05,3,0.03
108511,1,123,23.9,5,0.1
108511,2,211,12.63,2,0.03
108511,3,110,5.94,8,0.0
108512,1,71,2.63,2,0.03
108512,2,36,103.36,5,0.0
108512,3,150,5.0,2,0.0
108512,4,67,21.17,12,0.1
108513,1,172,25.36,3,0.0
108514,1,51,16.52,2,0.05
108514,2,85,83.0,4,0.05
108515,1,248,76.24,4,0.05
108515,2,108,27.7,2,0.0
108516,1,106,14.55,7,0.0
108516,2,249,28.87,8,0.0
108517,1,146,25.86,6,0.15
108517,2,185,8.29,11,0.0
108517,3,218,13.33,3,0.15
108518,1,153,53.08,4,0.1
108518,2,111,9.32,5,0.0
108519,1,179,57.5,8,0.0
108519,2,91,41.04,1,0.0
108520,1,217,21.5,3,0.0
108520,2,4,7.16,2,0.0
108520,3,224,4.31,2,0.1
108520,4,105,19.59,4,0.0
108520,5,18,43.02,3,0.0
108521,1,202,30.2,1,0.0
108521,2,7,73.89,3,0.05
108521,3,29,22.08,3,0.03
108521,4,46,18.51,4,0.15
108522,1,185,9.17,4,0.05
108522,2,227,17.82,5,0.0
108522,3,73,22.57,3,0.1
108523,1,62,7.2,2,0.0
108523,2,85,78.39,6,0.0
108523,3,209,24.6,1,0.0
108523,4,154,34.9,4,0.0
108524,1,185,7.73,8,0.1
108524,2,4,6.12,1,0.15
108524,3,64,74.23,6,0.0
108524,4,19,19.58,6,0.1
108525,1,149,19.62,2,0.1
108525,2,134,6.92,7,0.0
108525,3,133,87.18,1,0.0
108525,4,27,23.24,2,0.15
108526,1,123,23.05,5,0.05
108526,2,185,7.7,3,0.05
108526,3,70,16.2,1,0.0
108526,4,189,24.08,4,0.05
108527,1,15,17.37,3,0.03
108527,2,69,15.69,9,0.1
108527,3,112,6.11,7,0.0
108527,4,171,23.44,8,0.0
108527,5,81,45.09,2,0.0
108527,6,17,12.84,3,0.0
108528,1,232,23.28,6,0.0
108528,2,168,1.62,2,0.2
108529,1,244,13.86,2,0.0
108529,2,185,7.98,2,0.0
108529,3,178,132.36,3,0.0
108529,4,151,25.3,5,0.15
108529,5,231,48.94,9,0.1
108530,1,112,6.86,1,0.0
108530,2,16,17.97,3,0.05
108530,3,121,28.91,7,0.05
108530,4,189,21.96,3,0.0
108530,5,115,72.46,4,0.0
108531,1,121,26.95,16,0.03
108531,2,137,31.82,1,0.1
108532,1,139,21.15,7,0.0
108532,2,13,29.09,10,0.0
108533,1,185,8.86,4,0.1
108533,2,61,14.33,4,0.1
108533,3,100,10.14,3,0.0
108534,1,240,24.25,4,0.0
108534,2,110,5.45,7,0.05
108534,3,51,15.99,4,0.0
108535,1,216,36.72,6,0.2
108535,2,175,16.34,7,0.0
108535,3,211,12.36,2,0.0
108536,1,157,92.56,3,0.03
108536,2,222,30.36,4,0.0
108536,3,214,15.95,1,0.0
108536,4,216,33.13,2,0.0
108536,5,33,16.93,3,0.1
108536,6,248,74.5,3,0.0
108537,1,190,21.75,5,0.05
108537,2,143,30.4,3,0.0
108537,3,100,10.29,2,0.0
108538,1,217,22.55,5,0.1
108539,1,91,43.95,4,0.1
108539,2,94,22.72,1,0.03
108539,3,2,19.26,1,0.1
108539,4,95,31.15,4,0.0
108539,5,105,19.36,4,0.1
108540,1,163,33.06,2,0.0
108540,2,82,12.73,7,0.05
108541,1,97,40.05,6,0.15
108541,2,179,60.3,1,0.05
108542,1,171,23.77,10,0.0
108542,2,231,42.36,1,0.0
108542,3,167,8.46,5,0.0
108543,1,22,31.9,3,0.0
108543,2,107,13.72,7,0.0
108543,3,235,4.64,4,0.1
108543,4,72,10.12,5,0.0
108543,5,17,12.55,4,0.0
108544,1,231,40.82,7,0.0
108544,2,190,18.76,5,0.0
108544,3,114,9.11,3,0.0
108545,1,228,5.04,3,0.1
108546,1,110,5.76,2,0.0
108546,2,172,28.64,6,0.0
108546,3,92,7.63,1,0.0
108546,4,240,24.48,1,0.0
108546,5,231,53.06,4,0.0
108546,6,51,15.53,2,0.0
108547,1,32,23.71,3,0.0
108547,2,86,30.38,3,0.0
108547,3,89,12.37,1,0.0
108548,1,48,9.25,6,0.05
108548,2,208,25.43,3,0.15
108548,3,185,8.43,11,0.05
108548,4,142,11.24,2,0.0
108549,1,117,48.99,5,0.0
108549,2,40,14.91,4,0.0
108550,1,220,2.09,5,0.1
108550,2,248,76.46,1,0.0
108551,1,105,17.57,2,0.1
108552,1,94,22.8,9,0.1
108552,2,242,13.66,2,0.0
108552,3,146,24.12,6,0.0
108552,4,123,24.82,4,0.2
108553,1,118,19.24,1,0.0
108553,2,50,13.73,7,0.05
108554,1,179,59.31,5,0.0
108554,2,196,8.76,7,0.0
108554,3,211,10.53,4,0.03
108555,1,185,7.4,2,0.03
108556,1,147,67.27,4,0.0
108556,2,14,9.24,3,0.0
108556,3,215,8.8,1,0.0
108556,4,185,8.73,8,0.0
108556,5,178,109.14,6,0.0
108557,1,19,20.06,4,0.0
108557,2,123,20.87,3,0.05
108557,3,31,16.17,11,0.1
108558,1,4,6.97,4,0.0
108558,2,136,13.3,2,0.0
108558,3,204,11.41,4,0.03
108558,4,199,97.5,6,0.1
108558,5,135,54.46,7,0.0
108559,1,148,11.67,2,0.05
108559,2,246,9.39,2,0.0
108559,3,151,25.31,4,0.05
108559,4,74,58.27,3,0.0
108560,1,4,5.98,2,0.05
108560,2,28,8.37,3,0.05
108560,3,193,40.46,7,0.0
108560,4,219,24.43,2,0.05
108561,1,77,29.95,9,0.0
108561,2,49,28.34,1,0.0
108561,3,183,22.29,4,0.05
108561,4,100,10.85,4,0.0
108561,5,240,23.86,7,0.0
108562,1,84,15.58,2,0.0
108563,1,42,8.16,4,0.0
108563,2,210,72.77,7,0.03
108563,3,18,40.0,1,0.0
108564,1,34,21.54,5,0.03
108564,2,112,6.85,6,0.0
108564,3,54,20.65,4,0.15
108565,1,121,30.27,3,0.0
108565,2,250,22.33,5,0.0
108566,1,28,9.14,4,0.15
108566,2,190,21.42,7,0.05
108567,1,135,53.9,6,0.0
108567,2,76,11.27,6,0.05
108567,3,211,11.65,5,0.0
108568,1,28,7.08,7,0.0
108568,2,52,14.88,4,0.0
108568,3,30,33.89,8,0.15
108568,4,157,80.22,4,0.0
108569,1,166,7.87,13,0.03
108569,2,164,56.48,4,0.0
108570,1,150,5.34,7,0.1
108570,2,22,29.53,4,0.0
108570,3,55,14.26,7,0.05
108571,1,5,66.43,2,0.0
108571,2,157,95.83,6,0.0
108571,3,129,9.55,5,0.1
108571,4,193,33.65,3,0.15
108572,1,179,52.52,4,0.05
108572,2,136,14.25,4,0.0
108572,3,238,23.63,6,0.0
108572,4,117,42.93,3,0.1
108572,5,104,5.62,1,0.1
108572,6,235,5.18,5,0.0
108573,1,93,15.27,6,0.0
108573,2,107,13.96,3,0.03
108573,3,132,41.06,2,0.0
108574,1,64,71.04,3,0.0
108574,2,44,40.77,3,0.15
108575,1,205,44.11,5,0.03
108575,2,164,48.33,4,0.03
108575,3,155,10.92,4,0.0
108575,4,35,18.63,5,0.03
108576,1,134,7.73,5,0.15
108576,2,147,71.09,7,0.0
108576,3,177,109.96,4,0.1
108576,4,160,29.83,1,0.0
108576,5,82,13.18,9,0.0
108577,1,48,7.91,4,0.1
108577,2,199,93.61,5,0.0
108577,3,178,114.73,4,0.1
108577,4,130,5.72,7,0.05
108578,1,136,12.24,1,0.0
108579,1,94,23.06,3,0.0
108579,2,68,39.52,23,0.15
108579,3,130,4.97,4,0.0
108580,1,250,17.54,3,0.15
108580,2,110,5.68,6,0.0
108580,3,5,68.24,1,0.05
108581,1,202,31.1,2,0.1
108582,1,235,4.64,2,0.03
108582,2,58,21.17,5,0.03
108582,3,218,12.54,3,0.0
108582,4,219,21.06,6,0.0
108583,1,175,17.92,1,0.0
108583,2,46,16.23,2,0.0
108583,3,2,18.64,2,0.1
108584,1,110,5.59,3,0.0
108584,2,217,22.01,1,0.05
108585,1,211,10.96,4,0.0
108586,1,30,28.47,2,0.05
108587,1,128,25.59,3,0.0
108587,2,229,7.91,5,0.05
108587,3,206,32.94,2,0.1
108588,1,1,8.2,3,0.0
108588,2,231,45.56,2,0.0
108588,3,110,6.56,6,0.0
108588,4,82,13.14,1,0.03
108588,5,171,22.21,1,0.0
108588,6,43,35.19,3,0.2
108589,1,235,4.54,6,0.0
108589,2,112,7.45,2,0.0
108589,3,114,11.05,4,0.0
108590,1,131,8.66,3,0.0
108590,2,161,23.25,5,0.0
108590,3,25,42.64,6,0.1
108590,4,130,5.39,4,0.0
108590,5,30,35.13,5,0.03
108591,1,229,9.5,3,0.0
108591,2,185,7.63,2,0.03
108592,1,168,1.42,6,0.0
108593,1,30,34.75,3,0.03
108593,2,181,31.75,9,0.0
108593,3,50,16.54,5,0.15
108594,1,219,21.33,2,0.05
108594,2,123,23.08,8,0.0
108594,3,217,23.51,1,0.0
108594,4,32,22.69,3,0.0
108594,5,82,13.31,6,0.0
108594,6,103,33.53,4,0.05
108595,1,234,38.14,7,0.2
108595,2,101,21.77,3,0.0
108596,1,31,16.88,3,0.0
108596,2,14,10.01,4,0.0
108596,3,136,12.65,3,0.0
108597,1,92,9.78,8,0.05
108597,2,70,16.12,4,0.03
108597,3,64,86.46,6,0.0
108597,4,178,120.64,2,0.0
108598,1,104,5.35,3,0.0
108598,2,64,81.38,3,0.0
108598,3,14,10.83,2,0.1
108598,4,87,4.18,8,0.1
108599,1,46,17.78,3,0.0
108599,2,246,7.97,2,0.03
108599,3,146,24.91,8,0.0
108599,4,59,50.08,4,0.03
108600,1,133,82.19,2,0.0
108600,2,105,17.24,1,0.0
108600,3,154,34.82,5,0.03
108600,4,219,22.94,1,0.15
108601,1,238,26.21,14,0.0
108601,2,101,18.53,3,0.0
108602,1,82,12.98,3,0.0
108602,2,134,7.44,2,0.05
108602,3,233,39.2,7,0.05
108603,1,80,9.42,5,0.05
108603,2,92,9.9,5,0.0
108603,3,39,34.32,4,0.15
108604,1,112,6.84,4,0.1
108604,2,30,35.9,10,0.1
108605,1,82,11.52,1,0.1
108605,2,123,24.32,9,0.1
108606,1,154,31.84,6,0.0
108606,2,169,3.23,2,0.0
108606,3,250,17.28,7,0.05
108607,1,167,9.94,2,0.2
108607,2,178,112.22,7,0.0
108607,3,91,38.2,2,0.0
108607,4,100,9.75,2,0.03
108608,1,58,21.48,4,0.0
108608,2,56,17.71,3,0.0
108608,3,21,2.59,2,0.0
108609,1,22,38.1,1,0.0
108609,2,71,2.37,3,0.05
108610,1,107,12.63,5,0.05
108610,2,136,13.64,4,0.03
108610,3,175,18.31,3,0.0
108611,1,109,4.15,6,0.0
108611,2,228,4.61,6,0.05
108611,3,152,40.99,9,0.0
108612,1,191,27.22,6,0.0
108612,2,86,27.12,4,0.0
108613,1,211,11.85,5,0.0
108613,2,30,32.6,1,0.05
108614,1,233,47.86,5,0.05
108614,2,220,2.34,4,0.0
108614,3,9,34.65,6,0.0
108614,4,235,5.14,5,0.1
108615,1,229,9.05,6,0.03
108615,2,7,62.03,1,0.05
108615,3,37,44.04,2,0.0
108615,4,222,30.99,4,0.05
108616,1,219,20.47,4,0.0
108616,2,205,55.16,3,0.0
108616,3,124,33.25,2,0.0
108616,4,136,14.45,4,0.0
108617,1,146,20.92,9,0.1
108617,2,39,33.39,4,0.0
108617,3,203,20.43,2,0.1
108617,4,44,38.96,9,0.0
108617,5,9,39.18,7,0.15
108618,1,45,60.71,3,0.0
108618,2,193,38.02,4,0.1
108618,3,18,45.1,3,0.03
108618,4,75,17.84,2,0.1
108618,5,144,22.72,2,0.0
108619,1,94,22.97,2,0.0
108619,2,133,79.23,1,0.0
108619,3,183,23.93,3,0.0
108619,4,124,41.95,4,0.0
108620,1,154,33.14,4,0.0
108620,2,92,7.68,2,0.0
108620,3,118,19.22,3,0.0
108620,4,231,47.33,3,0.05
108621,1,114,11.22,2,0.0
108621,2,71,2.87,4,0.1
108621,3,236,11.7,4,0.05
108621,4,51,14.88,4,0.05
108622,1,136,14.47,7,0.1
108623,1,243,27.71,1,0.05
108623,2,124,39.45,6,0.1
108623,3,177,124.89,11,0.1
108623,4,28,8.51,8,0.03
108623,5,158,70.05,8,0.15
108623,6,196,8.1,5,0.03
108623,7,116,4.01,4,0.0
108624,1,36,106.76,3,0.1
108624,2,217,21.95,2,0.05
108624,3,28,9.0,3,0.0
108625,1,84,15.24,6,0.05
108625,2,216,36.24,1,0.0
108626,1,139,19.78,5,0.0
108626,2,151,28.49,1,0.03
108626,3,134,7.48,6,0.05
108626,4,209,31.01,7,0.0
108626,5,101,20.03,5,0.05
108626,6,144,25.82,3,0.05
108627,1,226,13.86,4,0.0
108628,1,123,23.34,4,0.03
108628,2,229,8.77,2,0.0
108628,3,185,7.92,2,0.1
108628,4,175,17.55,5,0.0
108628,5,231,42.64,1,0.2
108629,1,117,48.37,7,0.05
108629,2,211,11.26,1,0.03
108629,3,157,85.05,3,0.05
108629,4,29,24.83,2,0.05
108630,1,160,31.91,7,0.0
108630,2,82,12.8,9,0.0
108630,3,219,20.98,5,0.0
108631,1,103,30.32,2,0.0
108631,2,219,25.86,4,0.05
108632,1,191,25.94,1,0.15
108632,2,30,36.54,2,0.0
108632,3,211,9.01,2,0.0
108632,4,47,72.8,2,0.03
108633,1,157,76.83,3,0.0
108633,2,113,1.76,1,0.05
108634,1,211,10.11,6,0.1
108634,2,9,36.57,5,0.0
108635,1,178,121.48,9,0.05
108636,1,7,67.46,2,0.0
108636,2,94,22.91,3,0.0
108637,1,227,18.61,1,0.0
108637,2,30,34.62,2,0.03
108637,3,52,15.59,3,0.0
108638,1,175,16.35,3,0.15
108638,2,117,50.36,3,0.0
108638,3,191,25.72,3,0.2
108639,1,49,27.12,3,0.1
108639,2,219,26.2,6,0.0
108639,3,37,37.31,5,0.0
108639,4,103,29.14,4,0.15
108640,1,82,11.6,9,0.15
108640,2,73,23.64,7,0.0
108640,3,138,33.92,5,0.0
108641,1,128,24.86,2,0.05
108642,1,193,34.11,3,0.05
108642,2,189,21.94,1,0.1
108642,3,208,24.88,5,0.0
108642,4,235,4.53,1,0.05
108642,5,175,16.99,13,0.0
108643,1,79,8.87,3,0.15
108643,2,238,22.19,3,0.0
108643,3,151,27.33,4,0.0
108644,1,219,22.16,5,0.03
108644,2,55,13.13,5,0.1
108644,3,180,49.79,3,0.03
108645,1,142,11.72,2,0.0
108645,2,209,29.35,7,0.0
108645,3,18,43.06,1,0.03
108645,4,172,31.02,3,0.0
108646,1,4,6.23,3,0.0
108646,2,94,22.6,2,0.0
108646,3,103,30.08,8,0.05
108646,4,85,76.47,2,0.05
108647,1,229,9.04,1,0.0
108647,2,115,76.35,3,0.0
108648,1,211,9.8,6,0.0
108648,2,46,18.54,4,0.1
108648,3,152,50.25,1,0.15
108648,4,49,25.41,5,0.0
108648,5,136,13.62,4,0.05
108648,6,132,44.12,6,0.0
108648,7,76,12.47,3,0.0
108649,1,220,1.87,5,0.0
108649,2,222,32.0,5,0.0
108649,3,48,7.45,1,0.05
108650,1,151,23.76,5,0.05
108651,1,84,11.79,6,0.0
108651,2,82,13.23,6,0.0
108651,3,21,2.92,6,0.0
108652,1,9,37.11,2,0.0
108652,2,24,4.35,2,0.0
108653,1,123,23.77,5,0.1
108654,1,219,20.9,4,0.0
108654,2,82,13.3,2,0.05
108655,1,185,7.82,3,0.0
108655,2,146,22.72,1,0.0
108656,1,236,11.96,2,0.0
108656,2,182,12.35,8,0.0
108657,1,185,8.25,7,0.05
108657,2,68,42.15,1,0.0
108657,3,98,11.23,4,0.05
108657,4,196,8.15,1,0.15
108658,1,229,10.23,7,0.0
108658,2,207,71.71,6,0.1
108658,3,219,20.55,4,0.1
108658,4,198,41.64,13,0.05
108659,1,117,42.72,5,0.0
108659,2,7,55.38,2,0.15
108659,3,229,8.63,5,0.05
108659,4,150,4.7,17,0.1
108660,1,28,7.59,4,0.1
108660,2,185,10.04,5,0.1
108661,1,220,2.16,2,0.0
108661,2,157,90.1,2,0.0
108662,1,242,16.2,4,0.05
108662,2,209,28.77,5,0.03
108662,3,150,5.06,1,0.05
108662,4,220,2.15,3,0.05
108662,5,183,27.38,8,0.0
108662,6,110,5.41,4,0.03
108662,7,157,97.61,1,0.0
108663,1,14,10.52,1,0.05
