order_id,line_no,customer_id,company_name,order_date,order_month,country,city,customer_type,product_id,product_name,category_id,category_name,quantity,unit_price,discount,line_value,shipping_cost
109309,1,1827,Central Foods 01827,2023-12-11,2023-12,Sweden,Gothenburg,wholesale,185,Golden Yogurt 185,2,Dairy,3,8.36,0.0,25.08,29.92
109309,2,1827,Central Foods 01827,2023-12-11,2023-12,Sweden,Gothenburg,wholesale,235,Classic Nuts 235,11,Snacks,1,5.22,0.0,5.22,29.92
109310,1,1450,Alfa Market 01450,2023-12-11,2023-12,France,Nice,online,183,Traditional Cream 183,2,Dairy,4,25.96,0.1,93.46,18.69
109310,2,1450,Alfa Market 01450,2023-12-11,2023-12,France,Nice,online,7,Imported Espresso 007,13,Coffee & Tea,3,57.48,0.0,172.44,18.69
109311,1,2219,Prime Gourmet 02219,2023-12-11,2023-12,Italy,Rome,online,234,Golden Sauce 234,14,Condiments,9,45.32,0.0,407.88,11.17
109311,2,2219,Prime Gourmet 02219,2023-12-11,2023-12,Italy,Rome,online,32,Family Flour 032,8,Grains,5,23.72,0.15,100.81,11.17
109312,1,153,Beta Trading 00153,2023-12-11,2023-12,United Kingdom,Liverpool,retail,229,Craft Green Tea 229,13,Coffee & Tea,2,9.33,0.0,18.66,23.56
109312,2,153,Beta Trading 00153,2023-12-11,2023-12,United Kingdom,Liverpool,retail,67,Local Cereal 067,8,Grains,7,22.77,0.05,151.42,23.56
109313,1,2326,West Group 02326,2023-12-11,2023-12,Netherlands,Utrecht,horeca,30,Family Herring 030,3,Seafood,5,31.77,0.0,158.85,14.63
109313,2,2326,West Group 02326,2023-12-11,2023-12,Netherlands,Utrecht,horeca,217,Traditional Flour 217,8,Grains,9,22.71,0.0,204.39,14.63
109313,3,2326,West Group 02326,2023-12-11,2023-12,Netherlands,Utrecht,horeca,178,Salted Tuna 178,3,Seafood,9,103.83,0.15,794.3,14.63
109314,1,1054,North Kitchen 01054,2023-12-11,2023-12,Netherlands,Amsterdam,wholesale,217,Traditional Flour 217,8,Grains,1,21.61,0.15,18.37,40.95
109314,2,1054,North Kitchen 01054,2023-12-11,2023-12,Netherlands,Amsterdam,wholesale,110,Smoked Caramel 110,6,Confections,3,5.64,0.03,16.41,40.95
109314,3,1054,North Kitchen 01054,2023-12-11,2023-12,Netherlands,Amsterdam,wholesale,191,Imported Yogurt 191,2,Dairy,3,25.83,0.05,73.62,40.95
109315,1,2379,Global Trading 02379,2023-12-11,2023-12,Czech Republic,Brno,online,118,Fresh Candy 118,6,Confections,5,22.08,0.0,110.4,9.65
109315,2,2379,Global Trading 02379,2023-12-11,2023-12,Czech Republic,Brno,online,196,Traditional Dumplings 196,10,Frozen Foods,5,7.9,0.15,33.57,9.65
109316,1,1514,Fresh Wholesale 01514,2023-12-11,2023-12,France,Marseille,retail,64,Natural Lasagna 064,15,Prepared Meals,6,67.17,0.0,403.02,16.53
109316,2,1514,Fresh Wholesale 01514,2023-12-11,2023-12,France,Marseille,retail,3,Classic Basil 003,9,Spices,4,26.53,0.0,106.12,16.53
109316,3,1514,Fresh Wholesale 01514,2023-12-11,2023-12,France,Marseille,retail,219,Natural Butter 219,2,Dairy,3,26.82,0.03,78.05,16.53
109317,1,1533,Prime Distribution 01533,2023-12-11,2023-12,Canada,Ottawa,distributor,250,Craft Ketchup 250,14,Condiments,3,19.88,0.0,59.64,16.01
109317,2,1533,Prime Distribution 01533,2023-12-11,2023-12,Canada,Ottawa,distributor,148,Local Napkins 148,12,Household,3,12.83,0.03,37.34,16.01
109317,3,1533,Prime Distribution 01533,2023-12-11,2023-12,Canada,Ottawa,distributor,11,Imported Pretzels 011,11,Snacks,2,22.54,0.0,45.08,16.01
109317,4,1533,Prime Distribution 01533,2023-12-11,2023-12,Canada,Ottawa,distributor,189,Dried Carrot 189,7,Produce,3,24.81,0.0,74.43,16.01
109317,5,1533,Prime Distribution 01533,2023-12-11,2023-12,Canada,Ottawa,distributor,60,Organic Milk 060,2,Dairy,2,10.89,0.0,21.78,16.01
109318,1,2557,Royal Wholesale 02557,2023-12-11,2023-12,Poland,Warsaw,distributor,235,Classic Nuts 235,11,Snacks,3,5.26,0.0,15.78,10.59
109318,2,2557,Royal Wholesale 02557,2023-12-11,2023-12,Poland,Warsaw,distributor,89,Dried Green Tea 089,13,Coffee & Tea,6,12.8,0.0,76.8,10.59
109319,1,598,Fresh Group 00598,2023-12-11,2023-12,France,Paris,wholesale,2,Classic Curry 002,15,Prepared Meals,3,20.13,0.05,57.37,14.85
109319,2,598,Fresh Group 00598,2023-12-11,2023-12,France,Paris,wholesale,234,Golden Sauce 234,14,Condiments,1,39.84,0.1,35.86,14.85
109319,3,598,Fresh Group 00598,2023-12-11,2023-12,France,Paris,wholesale,203,Premium Espresso 203,13,Coffee & Tea,3,20.86,0.0,62.58,14.85
109319,4,598,Fresh Group 00598,2023-12-11,2023-12,France,Paris,wholesale,175,Sweet Bags 175,12,Household,2,15.62,0.0,31.24,14.85
109319,5,598,Fresh Group 00598,2023-12-11,2023-12,France,Paris,wholesale,172,Smoked Napkins 172,12,Household,7,32.06,0.15,190.76,14.85
109319,6,598,Fresh Group 00598,2023-12-11,2023-12,France,Paris,wholesale,184,Traditional Salmon 184,3,Seafood,1,16.51,0.05,15.68,14.85
109319,7,598,Fresh Group 00598,2023-12-11,2023-12,France,Paris,wholesale,168,Craft Apple 168,7,Produce,6,1.91,0.15,9.74,14.85
109319,8,598,Fresh Group 00598,2023-12-11,2023-12,France,Paris,wholesale,219,Natural Butter 219,2,Dairy,5,23.35,0.0,116.75,14.85
109320,1,2733,Baltic Kitchen 02733,2023-12-11,2023-12,USA,Seattle,online,135,Smoked Pizza 135,10,Frozen Foods,7,61.38,0.0,429.66,16.25
109320,2,2733,Baltic Kitchen 02733,2023-12-11,2023-12,USA,Seattle,online,236,Craft Apple 236,7,Produce,4,11.28,0.0,45.12,16.25
109320,3,2733,Baltic Kitchen 02733,2023-12-11,2023-12,USA,Seattle,online,167,Natural Chocolate 167,6,Confections,6,10.32,0.15,52.63,16.25
109321,1,2051,Prime Supplies 02051,2023-12-11,2023-12,United Kingdom,London,wholesale,175,Sweet Bags 175,12,Household,8,17.74,0.2,113.54,9.37
109321,2,2051,Prime Supplies 02051,2023-12-11,2023-12,United Kingdom,London,wholesale,153,Smoked Chicken 153,4,Meat,1,55.74,0.05,52.95,9.37
109321,3,2051,Prime Supplies 02051,2023-12-11,2023-12,United Kingdom,London,wholesale,245,Traditional Oregano 245,9,Spices,4,38.59,0.0,154.36,9.37
109322,1,112,Alfa Wholesale 00112,2023-12-11,2023-12,France,Lyon,retail,193,Premium Cookie 193,6,Confections,3,34.09,0.0,102.27,25.0
109322,2,112,Alfa Wholesale 00112,2023-12-11,2023-12,France,Lyon,retail,211,Premium Carrot 211,7,Produce,2,11.69,0.0,23.38,25.0
109323,1,668,Fresh Kitchen 00668,2023-12-11,2023-12,Germany,Munich,distributor,54,Golden Muffin 054,5,Bakery,6,20.03,0.0,120.18,37.69
109323,2,668,Fresh Kitchen 00668,2023-12-11,2023-12,Germany,Munich,distributor,92,Salted Cream 092,2,Dairy,4,9.01,0.0,36.04,37.69
109324,1,2637,West Kitchen 02637,2023-12-11,2023-12,USA,Chicago,online,3,Classic Basil 003,9,Spices,4,28.29,0.03,109.77,10.39
109324,2,2637,West Kitchen 02637,2023-12-11,2023-12,USA,Chicago,online,6,Organic Stew 006,15,Prepared Meals,2,23.1,0.0,46.2,10.39
109324,3,2637,West Kitchen 02637,2023-12-11,2023-12,USA,Chicago,online,229,Craft Green Tea 229,13,Coffee & Tea,2,10.06,0.0,20.12,10.39
109325,1,144,Royal Deli 00144,2023-12-11,2023-12,United Kingdom,Leeds,horeca,97,Natural Candy 097,6,Confections,6,44.59,0.05,254.16,22.88
109325,2,144,Royal Deli 00144,2023-12-11,2023-12,United Kingdom,Leeds,horeca,40,Premium Carrot 040,7,Produce,3,14.93,0.0,44.79,22.88
109326,1,1037,Urban Deli 01037,2023-12-11,2023-12,Canada,Montreal,horeca,32,Family Flour 032,8,Grains,4,26.45,0.0,105.8,8.3
109326,2,1037,Urban Deli 01037,2023-12-11,2023-12,Canada,Montreal,horeca,183,Traditional Cream 183,2,Dairy,4,25.08,0.0,100.32,8.3
109326,3,1037,Urban Deli 01037,2023-12-11,2023-12,Canada,Montreal,horeca,231,Dried Cocoa 231,13,Coffee & Tea,2,47.68,0.0,95.36,8.3
109326,4,1037,Urban Deli 01037,2023-12-11,2023-12,Canada,Montreal,horeca,51,Fresh Dessert 051,10,Frozen Foods,9,15.88,0.0,142.92,8.3
109327,1,1637,West Supplies 01637,2023-12-11,2023-12,Czech Republic,Ostrava,wholesale,74,Salted Beef 074,4,Meat,3,62.1,0.0,186.3,5.83
109327,2,1637,West Supplies 01637,2023-12-11,2023-12,Czech Republic,Ostrava,wholesale,121,Golden Vinegar 121,14,Condiments,3,36.18,0.0,108.54,5.83
109328,1,201,West Restaurant 00201,2023-12-11,2023-12,Czech Republic,Pilsen,distributor,138,Traditional Lasagna 138,15,Prepared Meals,10,35.71,0.0,357.1,11.19
109328,2,201,West Restaurant 00201,2023-12-11,2023-12,Czech Republic,Pilsen,distributor,229,Craft Green Tea 229,13,Coffee & Tea,3,8.92,0.0,26.76,11.19
109328,3,201,West Restaurant 00201,2023-12-11,2023-12,Czech Republic,Pilsen,distributor,196,Traditional Dumplings 196,10,Frozen Foods,1,8.05,0.0,8.05,11.19
109328,4,201,West Restaurant 00201,2023-12-11,2023-12,Czech Republic,Pilsen,distributor,211,Premium Carrot 211,7,Produce,2,11.33,0.0,22.66,11.19
109328,5,201,West Restaurant 00201,2023-12-11,2023-12,Czech Republic,Pilsen,distributor,226,Salted Sausage 226,4,Meat,1,15.19,0.0,15.19,11.19
109328,6,201,West Restaurant 00201,2023-12-11,2023-12,Czech Republic,Pilsen,distributor,168,Craft Apple 168,7,Produce,1,1.69,0.0,1.69,11.19
109329,1,2862,Alfa Gourmet 02862,2023-12-11,2023-12,Italy,Rome,horeca,235,Classic Nuts 235,11,Snacks,5,5.56,0.0,27.8,16.08
109329,2,2862,Alfa Gourmet 02862,2023-12-11,2023-12,Italy,Rome,horeca,17,Natural Yogurt 017,2,Dairy,2,12.31,0.0,24.62,16.08
109329,3,2862,Alfa Gourmet 02862,2023-12-11,2023-12,Italy,Rome,horeca,162,Salted Pizza 162,10,Frozen Foods,3,38.57,0.1,104.14,16.08
109329,4,2862,Alfa Gourmet 02862,2023-12-11,2023-12,Italy,Rome,horeca,231,Dried Cocoa 231,13,Coffee & Tea,9,43.2,0.03,377.14,16.08
109330,1,1203,West Restaurant 01203,2023-12-11,2023-12,USA,Boston,retail,143,Fresh Espresso 143,13,Coffee & Tea,4,30.64,0.05,116.43,53.39
109330,2,1203,West Restaurant 01203,2023-12-11,2023-12,USA,Boston,retail,228,Traditional Nuts 228,11,Snacks,4,5.15,0.0,20.6,53.39
109330,3,1203,West Restaurant 01203,2023-12-11,2023-12,USA,Boston,retail,136,Fresh Lemonade 136,1,Beverages,4,14.74,0.0,58.96,53.39
109331,1,2011,Nova Wholesale 02011,2023-12-11,2023-12,United Kingdom,Manchester,wholesale,175,Sweet Bags 175,12,Household,4,16.7,0.0,66.8,7.44
109331,2,2011,Nova Wholesale 02011,2023-12-11,2023-12,United Kingdom,Manchester,wholesale,201,Golden Fries 201,10,Frozen Foods,4,60.5,0.0,242.0,7.44
109331,3,2011,Nova Wholesale 02011,2023-12-11,2023-12,United Kingdom,Manchester,wholesale,249,Smoked Soap 249,12,Household,1,36.0,0.2,28.8,7.44
109331,4,2011,Nova Wholesale 02011,2023-12-11,2023-12,United Kingdom,Manchester,wholesale,25,Imported Biscuit 025,6,Confections,2,41.79,0.0,83.58,7.44
109331,5,2011,Nova Wholesale 02011,2023-12-11,2023-12,United Kingdom,Manchester,wholesale,95,Classic Cream 095,2,Dairy,1,31.3,0.0,31.3,7.44
109331,6,2011,Nova Wholesale 02011,2023-12-11,2023-12,United Kingdom,Manchester,wholesale,112,Organic Rice 112,8,Grains,2,7.22,0.0,14.44,7.44
109332,1,1389,North Restaurant 01389,2023-12-11,2023-12,United Kingdom,Bristol,retail,123,Imported Ketchup 123,14,Condiments,7,24.97,0.0,174.79,12.35
109332,2,1389,North Restaurant 01389,2023-12-11,2023-12,United Kingdom,Bristol,retail,143,Fresh Espresso 143,13,Coffee & Tea,2,30.24,0.05,57.46,12.35
109332,3,1389,North Restaurant 01389,2023-12-11,2023-12,United Kingdom,Bristol,retail,82,Salted Onion 082,7,Produce,4,12.3,0.0,49.2,12.35
109332,4,1389,North Restaurant 01389,2023-12-11,2023-12,United Kingdom,Bristol,retail,30,Family Herring 030,3,Seafood,3,34.62,0.0,103.86,12.35
109333,1,1364,North Stores 01364,2023-12-11,2023-12,Canada,Vancouver,wholesale,49,Dried Pasta 049,8,Grains,6,27.71,0.1,149.63,16.78
109333,2,1364,North Stores 01364,2023-12-11,2023-12,Canada,Vancouver,wholesale,77,Classic Green Tea 077,13,Coffee & Tea,8,28.85,0.0,230.8,16.78
109333,3,1364,North Stores 01364,2023-12-11,2023-12,Canada,Vancouver,wholesale,2,Classic Curry 002,15,Prepared Meals,3,20.72,0.1,55.94,16.78
109334,1,875,Green Distribution 00875,2023-12-11,2023-12,USA,Seattle,wholesale,211,Premium Carrot 211,7,Produce,3,11.06,0.0,33.18,13.41
109334,2,875,Green Distribution 00875,2023-12-11,2023-12,USA,Seattle,wholesale,112,Organic Rice 112,8,Grains,2,6.43,0.1,11.57,13.41
109334,3,875,Green Distribution 00875,2023-12-11,2023-12,USA,Seattle,wholesale,63,Traditional Soup 063,15,Prepared Meals,1,30.62,0.05,29.09,13.41
109334,4,875,Green Distribution 00875,2023-12-11,2023-12,USA,Seattle,wholesale,185,Golden Yogurt 185,2,Dairy,3,8.15,0.0,24.45,13.41
109334,5,875,Green Distribution 00875,2023-12-11,2023-12,USA,Seattle,wholesale,51,Fresh Dessert 051,10,Frozen Foods,3,14.23,0.0,42.69,13.41
109334,6,875,Green Distribution 00875,2023-12-11,2023-12,USA,Seattle,wholesale,82,Salted Onion 082,7,Produce,4,14.2,0.0,56.8,13.41
109334,7,875,Green Distribution 00875,2023-12-11,2023-12,USA,Seattle,wholesale,25,Imported Biscuit 025,6,Confections,4,45.28,0.0,181.12,13.41
109335,1,1905,Global Stores 01905,2023-12-11,2023-12,Sweden,Gothenburg,horeca,30,Family Herring 030,3,Seafood,4,37.57,0.05,142.77,15.78
109335,2,1905,Global Stores 01905,2023-12-11,2023-12,Sweden,Gothenburg,horeca,120,Traditional Bread 120,5,Bakery,2,12.68,0.0,25.36,15.78
109335,3,1905,Global Stores 01905,2023-12-11,2023-12,Sweden,Gothenburg,horeca,101,Premium Coffee 101,1,Beverages,4,23.1,0.1,83.16,15.78
109335,4,1905,Global Stores 01905,2023-12-11,2023-12,Sweden,Gothenburg,horeca,178,Salted Tuna 178,3,Seafood,4,116.64,0.0,466.56,15.78
109335,5,1905,Global Stores 01905,2023-12-11,2023-12,Sweden,Gothenburg,horeca,185,Golden Yogurt 185,2,Dairy,1,8.53,0.0,8.53,15.78
109336,1,1411,Central Distribution 01411,2023-12-11,2023-12,Austria,Salzburg,distributor,48,Natural Caramel 048,6,Confections,7,8.18,0.05,54.4,5.46
109336,2,1411,Central Distribution 01411,2023-12-11,2023-12,Austria,Salzburg,distributor,181,Local Croissant 181,5,Bakery,3,27.01,0.0,81.03,5.46
109336,3,1411,Central Distribution 01411,2023-12-11,2023-12,Austria,Salzburg,distributor,236,Craft Apple 236,7,Produce,2,11.13,0.03,21.59,5.46
109336,4,1411,Central Distribution 01411,2023-12-11,2023-12,Austria,Salzburg,distributor,51,Fresh Dessert 051,10,Frozen Foods,10,16.01,0.0,160.1,5.46
109337,1,830,Beta Group 00830,2023-12-12,2023-12,Germany,Frankfurt,wholesale,19,Craft Muffin 019,5,Bakery,7,19.92,0.0,139.44,22.28
109337,2,830,Beta Group 00830,2023-12-12,2023-12,Germany,Frankfurt,wholesale,117,Natural Herring 117,3,Seafood,2,52.73,0.0,105.46,22.28
109337,3,830,Beta Group 00830,2023-12-12,2023-12,Germany,Frankfurt,wholesale,183,Traditional Cream 183,2,Dairy,1,25.39,0.03,24.63,22.28
109337,4,830,Beta Group 00830,2023-12-12,2023-12,Germany,Frankfurt,wholesale,237,Dried Chicken 237,4,Meat,3,47.09,0.0,141.27,22.28
109337,5,830,Beta Group 00830,2023-12-12,2023-12,Germany,Frankfurt,wholesale,240,Local Bread 240,5,Bakery,1,26.6,0.03,25.8,22.28
109338,1,1646,Silver Wholesale 01646,2023-12-12,2023-12,France,Lyon,distributor,75,Traditional Espresso 075,13,Coffee & Tea,5,17.46,0.0,87.3,14.7
109338,2,1646,Silver Wholesale 01646,2023-12-12,2023-12,France,Lyon,distributor,219,Natural Butter 219,2,Dairy,2,19.65,0.05,37.33,14.7
109339,1,1933,Beta Kitchen 01933,2023-12-12,2023-12,USA,Chicago,wholesale,243,Premium Pepper 243,9,Spices,5,31.73,0.0,158.65,7.71
109339,2,1933,Beta Kitchen 01933,2023-12-12,2023-12,USA,Chicago,wholesale,236,Craft Apple 236,7,Produce,7,14.29,0.0,100.03,7.71
109339,3,1933,Beta Kitchen 01933,2023-12-12,2023-12,USA,Chicago,wholesale,221,Golden Tuna 221,3,Seafood,7,121.48,0.05,807.84,7.71
109340,1,2011,Nova Wholesale 02011,2023-12-12,2023-12,United Kingdom,Manchester,wholesale,57,Craft Bags 057,12,Household,6,11.79,0.0,70.74,10.92
109340,2,2011,Nova Wholesale 02011,2023-12-12,2023-12,United Kingdom,Manchester,wholesale,229,Craft Green Tea 229,13,Coffee & Tea,3,9.9,0.05,28.22,10.92
109340,3,2011,Nova Wholesale 02011,2023-12-12,2023-12,United Kingdom,Manchester,wholesale,246,Family Cake 246,5,Bakery,4,8.15,0.0,32.6,10.92
109340,4,2011,Nova Wholesale 02011,2023-12-12,2023-12,United Kingdom,Manchester,wholesale,240,Local Bread 240,5,Bakery,1,25.86,0.1,23.27,10.92
109340,5,2011,Nova Wholesale 02011,2023-12-12,2023-12,United Kingdom,Manchester,wholesale,13,Local Napkins 013,12,Household,3,30.86,0.1,83.32,10.92
109341,1,1813,Global Distribution 01813,2023-12-12,2023-12,Netherlands,Eindhoven,retail,57,Craft Bags 057,12,Household,4,11.18,0.15,38.01,20.13
109341,2,1813,Global Distribution 01813,2023-12-12,2023-12,Netherlands,Eindhoven,retail,32,Family Flour 032,8,Grains,1,26.09,0.1,23.48,20.13
109341,3,1813,Global Distribution 01813,2023-12-12,2023-12,Netherlands,Eindhoven,retail,229,Craft Green Tea 229,13,Coffee & Tea,5,9.28,0.0,46.4,20.13
109342,1,2332,Gamma Group 02332,2023-12-12,2023-12,Sweden,Malmo,horeca,61,Imported Soda 061,1,Beverages,1,15.83,0.0,15.83,11.4
109342,2,2332,Gamma Group 02332,2023-12-12,2023-12,Sweden,Malmo,horeca,185,Golden Yogurt 185,2,Dairy,4,8.35,0.1,30.06,11.4
109342,3,2332,Gamma Group 02332,2023-12-12,2023-12,Sweden,Malmo,horeca,92,Salted Cream 092,2,Dairy,3,7.86,0.05,22.4,11.4
109342,4,2332,Gamma Group 02332,2023-12-12,2023-12,Sweden,Malmo,horeca,205,Classic Black Tea 205,13,Coffee & Tea,5,52.26,0.1,235.17,11.4
109342,5,2332,Gamma Group 02332,2023-12-12,2023-12,Sweden,Malmo,horeca,231,Dried Cocoa 231,13,Coffee & Tea,2,37.93,0.0,75.86,11.4
109342,6,2332,Gamma Group 02332,2023-12-12,2023-12,Sweden,Malmo,horeca,46,Organic Napkins 046,12,Household,5,16.44,0.2,65.76,11.4
109342,7,2332,Gamma Group 02332,2023-12-12,2023-12,Sweden,Malmo,horeca,238,Local Carrot 238,7,Produce,8,23.55,0.03,182.75,11.4
109342,8,2332,Gamma Group 02332,2023-12-12,2023-12,Sweden,Malmo,horeca,82,Salted Onion 082,7,Produce,3,12.63,0.0,37.89,11.4
109343,1,1622,Silver Market 01622,2023-12-12,2023-12,United Kingdom,Liverpool,horeca,248,Imported Chicken 248,4,Meat,5,73.12,0.0,365.6,15.71
109343,2,1622,Silver Market 01622,2023-12-12,2023-12,United Kingdom,Liverpool,horeca,143,Fresh Espresso 143,13,Coffee & Tea,2,30.3,0.0,60.6,15.71
109343,3,1622,Silver Market 01622,2023-12-12,2023-12,United Kingdom,Liverpool,horeca,18,Fresh Black Tea 018,13,Coffee & Tea,3,45.45,0.0,136.35,15.71
109343,4,1622,Silver Market 01622,2023-12-12,2023-12,United Kingdom,Liverpool,horeca,69,Imported Shrimp 069,3,Seafood,2,13.31,0.1,23.96,15.71
109343,5,1622,Silver Market 01622,2023-12-12,2023-12,United Kingdom,Liverpool,horeca,79,Golden Candy 079,6,Confections,3,9.36,0.1,25.27,15.71
109344,1,208,East Kitchen 00208,2023-12-12,2023-12,Poland,Warsaw,wholesale,185,Golden Yogurt 185,2,Dairy,4,7.85,0.15,26.69,10.46
109344,2,208,East Kitchen 00208,2023-12-12,2023-12,Poland,Warsaw,wholesale,219,Natural Butter 219,2,Dairy,6,22.91,0.1,123.71,10.46
109344,3,208,East Kitchen 00208,2023-12-12,2023-12,Poland,Warsaw,wholesale,151,Craft Paprika 151,9,Spices,5,26.83,0.1,120.73,10.46
109344,4,208,East Kitchen 00208,2023-12-12,2023-12,Poland,Warsaw,wholesale,43,Fresh Basil 043,9,Spices,1,34.87,0.0,34.87,10.46
109345,1,1976,Amber Deli 01976,2023-12-12,2023-12,Poland,Krakow,retail,61,Imported Soda 061,1,Beverages,3,14.49,0.0,43.47,11.24
109345,2,1976,Amber Deli 01976,2023-12-12,2023-12,Poland,Krakow,retail,193,Premium Cookie 193,6,Confections,1,32.04,0.0,32.04,11.24
109345,3,1976,Amber Deli 01976,2023-12-12,2023-12,Poland,Krakow,retail,128,Natural Juice 128,1,Beverages,1,22.38,0.2,17.9,11.24
109345,4,1976,Amber Deli 01976,2023-12-12,2023-12,Poland,Krakow,retail,185,Golden Yogurt 185,2,Dairy,6,8.94,0.0,53.64,11.24
109346,1,678,West Gourmet 00678,2023-12-12,2023-12,Italy,Turin,online,235,Classic Nuts 235,11,Snacks,1,5.34,0.1,4.81,21.13
109346,2,678,West Gourmet 00678,2023-12-12,2023-12,Italy,Turin,online,150,Local Crackers 150,11,Snacks,4,4.32,0.0,17.28,21.13
109346,3,678,West Gourmet 00678,2023-12-12,2023-12,Italy,Turin,online,79,Golden Candy 079,6,Confections,2,8.11,0.03,15.73,21.13
109346,4,678,West Gourmet 00678,2023-12-12,2023-12,Italy,Turin,online,178,Salted Tuna 178,3,Seafood,5,115.17,0.05,547.06,21.13
109346,5,678,West Gourmet 00678,2023-12-12,2023-12,Italy,Turin,online,172,Smoked Napkins 172,12,Household,2,33.45,0.0,66.9,21.13
109347,1,1147,Green Supplies 01147,2023-12-12,2023-12,United Kingdom,London,online,219,Natural Butter 219,2,Dairy,2,24.78,0.1,44.6,19.7
109347,2,1147,Green Supplies 01147,2023-12-12,2023-12,United Kingdom,London,online,104,Dried Pizza 104,10,Frozen Foods,2,4.44,0.0,8.88,19.7
109348,1,1158,Nova Distribution 01158,2023-12-12,2023-12,France,Lyon,horeca,2,Classic Curry 002,15,Prepared Meals,3,19.78,0.0,59.34,13.04
109348,2,1158,Nova Distribution 01158,2023-12-12,2023-12,France,Lyon,horeca,107,Traditional Chips 107,11,Snacks,4,14.01,0.03,54.36,13.04
109349,1,2632,Global Stores 02632,2023-12-12,2023-12,Italy,Milan,distributor,30,Family Herring 030,3,Seafood,8,35.05,0.0,280.4,42.86
109349,2,2632,Global Stores 02632,2023-12-12,2023-12,Italy,Milan,distributor,193,Premium Cookie 193,6,Confections,2,38.16,0.03,74.03,42.86
109350,1,2303,Blue Restaurant 02303,2023-12-12,2023-12,Spain,Barcelona,distributor,104,Dried Pizza 104,10,Frozen Foods,3,5.43,0.0,16.29,3.28
109350,2,2303,Blue Restaurant 02303,2023-12-12,2023-12,Spain,Barcelona,distributor,27,Traditional Bread 027,5,Bakery,5,19.72,0.03,95.64,3.28
109350,3,2303,Blue Restaurant 02303,2023-12-12,2023-12,Spain,Barcelona,distributor,190,Imported Potato 190,7,Produce,3,20.41,0.0,61.23,3.28
109350,4,2303,Blue Restaurant 02303,2023-12-12,2023-12,Spain,Barcelona,distributor,229,Craft Green Tea 229,13,Coffee & Tea,5,9.55,0.0,47.75,3.28
109350,5,2303,Blue Restaurant 02303,2023-12-12,2023-12,Spain,Barcelona,distributor,211,Premium Carrot 211,7,Produce,6,9.7,0.0,58.2,3.28
109351,1,392,Royal Gourmet 00392,2023-12-12,2023-12,Poland,Gdansk,horeca,123,Imported Ketchup 123,14,Condiments,2,23.03,0.0,46.06,9.53
109351,2,392,Royal Gourmet 00392,2023-12-12,2023-12,Poland,Gdansk,horeca,207,Dried Tuna 207,3,Seafood,5,75.56,0.0,377.8,9.53
109351,3,392,Royal Gourmet 00392,2023-12-12,2023-12,Poland,Gdansk,horeca,236,Craft Apple 236,7,Produce,2,11.43,0.1,20.57,9.53
109351,4,392,Royal Gourmet 00392,2023-12-12,2023-12,Poland,Gdansk,horeca,233,Imported Vegetables 233,10,Frozen Foods,3,46.78,0.0,140.34,9.53
109352,1,2422,Prime Partners 02422,2023-12-12,2023-12,Poland,Poznan,wholesale,205,Classic Black Tea 205,13,Coffee & Tea,5,49.48,0.0,247.4,8.6
109352,2,2422,Prime Partners 02422,2023-12-12,2023-12,Poland,Poznan,wholesale,196,Traditional Dumplings 196,10,Frozen Foods,1,7.84,0.0,7.84,8.6
109352,3,2422,Prime Partners 02422,2023-12-12,2023-12,Poland,Poznan,wholesale,110,Smoked Caramel 110,6,Confections,4,5.68,0.05,21.58,8.6
109352,4,2422,Prime Partners 02422,2023-12-12,2023-12,Poland,Poznan,wholesale,9,Premium Pasta 009,8,Grains,5,34.85,0.0,174.25,8.6
109352,5,2422,Prime Partners 02422,2023-12-12,2023-12,Poland,Poznan,wholesale,129,Imported Muffin 129,5,Bakery,2,8.38,0.05,15.92,8.6
109353,1,660,Urban Restaurant 00660,2023-12-12,2023-12,Poland,Gdansk,horeca,219,Natural Butter 219,2,Dairy,4,22.3,0.15,75.82,11.26
109353,2,660,Urban Restaurant 00660,2023-12-12,2023-12,Poland,Gdansk,horeca,30,Family Herring 030,3,Seafood,3,36.02,0.0,108.06,11.26
109353,3,660,Urban Restaurant 00660,2023-12-12,2023-12,Poland,Gdansk,horeca,241,Family Towels 241,12,Household,12,37.73,0.0,452.76,11.26
109353,4,660,Urban Restaurant 00660,2023-12-12,2023-12,Poland,Gdansk,horeca,207,Dried Tuna 207,3,Seafood,2,81.7,0.0,163.4,11.26
109353,5,660,Urban Restaurant 00660,2023-12-12,2023-12,Poland,Gdansk,horeca,82,Salted Onion 082,7,Produce,2,12.73,0.05,24.19,11.26
109354,1,2847,Alfa Stores 02847,2023-12-12,2023-12,Netherlands,Amsterdam,retail,18,Fresh Black Tea 018,13,Coffee & Tea,6,40.98,0.0,245.88,24.36
109354,2,2847,Alfa Stores 02847,2023-12-12,2023-12,Netherlands,Amsterdam,retail,114,Salted Bread 114,5,Bakery,2,11.49,0.15,19.53,24.36
109355,1,1860,Global Deli 01860,2023-12-12,2023-12,Germany,Frankfurt,horeca,29,Golden Sausage 029,4,Meat,2,26.21,0.1,47.18,16.59
109355,2,1860,Global Deli 01860,2023-12-12,2023-12,Germany,Frankfurt,horeca,231,Dried Cocoa 231,13,Coffee & Tea,1,44.63,0.0,44.63,16.59
109355,3,1860,Global Deli 01860,2023-12-12,2023-12,Germany,Frankfurt,horeca,221,Golden Tuna 221,3,Seafood,3,129.37,0.1,349.3,16.59
