customer_id,company_name,country,city,customer_type,registration_date,phone
724,Baltic Trading 00724,United Kingdom,Manchester,retail,2022-02-02,+34 150 384 656
725,Nova Trading 00725,Italy,Rome,horeca,2022-02-04,+34 459 939 309
726,Baltic Group 00726,Spain,Bilbao,online,2022-02-05,+33 319 058 808
727,Urban Deli 00727,Italy,Turin,online,2022-02-05,+48 162 079 567
728,Royal Group 00728,Canada,Vancouver,online,2022-02-06,+34 797 681 306
729,Blue Restaurant 00729,France,Toulouse,online,2022-02-06,+44 963 539 436
730,West Supplies 00730,Canada,Ottawa,retail,2022-02-07,+1 963 695 569
731,Silver Market 00731,USA,Seattle,wholesale,2022-02-07,+1 166 789 836
732,Amber Stores 00732,Spain,Valencia,retail,2022-02-08,+44 638 257 345
733,Blue Kitchen 00733,Italy,Florence,online,2022-02-09,+48 895 189 146
734,Beta Group 00734,Norway,Stavanger,horeca,2022-02-09,+33 643 806 306
735,Euro Supplies 00735,Spain,Madrid,horeca,2022-02-10,+44 666 839 215
736,Alfa Trading 00736,USA,Boston,online,2022-02-10,+49 689 781 694
737,Euro Restaurant 00737,Poland,Warsaw,online,2022-02-11,+44 224 138 984
738,Baltic Cafe 00738,Austria,Graz,retail,2022-02-12,+34 309 598 527
739,Global Stores 00739,Norway,Trondheim,retail,2022-02-13,+44 932 481 345
740,North Gourmet 00740,Netherlands,Utrecht,retail,2022-02-14,+1 607 760 173
741,Delta Stores 00741,Sweden,Malmo,distributor,2022-02-14,+39 830 601 351
742,Nova Partners 00742,Germany,Hamburg,retail,2022-02-14,+48 906 619 165
743,Central Trading 00743,Spain,Madrid,wholesale,2022-02-14,+39 268 562 324
744,Royal Kitchen 00744,Germany,Cologne,retail,2022-02-15,+33 343 798 614
745,Green Group 00745,Italy,Florence,distributor,2022-02-16,+49 124 551 832
746,West Restaurant 00746,France,Nice,wholesale,2022-02-16,+33 177 991 611
747,Gamma Distribution 00747,United Kingdom,London,retail,2022-02-16,+1 733 882 840
748,Euro Kitchen 00748,Germany,Berlin,retail,2022-02-18,+33 387 440 233
749,Nova Stores 00749,Italy,Naples,wholesale,2022-02-18,+1 178 604 115
750,Blue Restaurant 00750,USA,Chicago,wholesale,2022-02-19,+39 648 057 569
751,Beta Market 00751,France,Toulouse,retail,2022-02-22,+1 926 860 015
752,North Restaurant 00752,USA,Denver,retail,2022-02-22,+34 097 827 328
753,Urban Stores 00753,France,Toulouse,horeca,2022-02-23,+48 117 023 204
754,Silver Group 00754,USA,Chicago,wholesale,2022-02-24,+49 134 632 858
755,West Supplies 00755,Poland,Gdansk,online,2022-02-24,+39 942 938 206
756,Alfa Market 00756,Poland,Krakow,horeca,2022-02-24,+49 891 011 842
757,Prime Deli 00757,France,Lyon,horeca,2022-02-25,+48 597 728 163
758,Beta Restaurant 00758,France,Toulouse,distributor,2022-02-25,+44 512 014 422
759,Royal Restaurant 00759,Germany,Cologne,wholesale,2022-02-25,+49 280 245 004
760,East Distribution 00760,France,Toulouse,wholesale,2022-02-25,+34 207 900 535
761,Royal Cafe 00761,Poland,Gdansk,horeca,2022-02-25,+1 206 004 886
762,Prime Supplies 00762,France,Paris,online,2022-02-26,+44 776 234 554
763,North Market 00763,Netherlands,Utrecht,retail,2022-02-26,+48 891 091 973
764,Delta Deli 00764,Sweden,Gothenburg,wholesale,2022-02-26,+34 476 011 726
765,Beta Partners 00765,France,Paris,online,2022-02-28,+44 063 708 325
766,Blue Market 00766,Spain,Seville,retail,2022-02-28,+1 618 789 929
767,Gamma Kitchen 00767,United Kingdom,London,retail,2022-02-28,+1 019 688 103
768,Nova Gourmet 00768,Poland,Poznan,horeca,2022-03-01,+44 939 045 044
769,Urban Distribution 00769,Netherlands,Rotterdam,retail,2022-03-01,+39 297 376 861
770,Blue Trading 00770,Czech Republic,Ostrava,horeca,2022-03-01,+49 866 667 799
771,Baltic Gourmet 00771,USA,Boston,horeca,2022-03-01,+34 329 292 582
772,Nova Supplies 00772,Spain,Bilbao,distributor,2022-03-02,+49 313 346 098
773,Beta Cafe 00773,Norway,Stavanger,retail,2022-03-03,+1 052 188 532
774,Alfa Market 00774,United Kingdom,Leeds,online,2022-03-04,+44 520 660 531
775,Blue Deli 00775,Spain,Madrid,wholesale,2022-03-04,+49 400 026 837
776,Fresh Stores 00776,USA,Boston,retail,2022-03-04,+44 755 446 640
777,North Trading 00777,United Kingdom,London,retail,2022-03-07,+49 607 769 580
778,Central Stores 00778,Germany,Frankfurt,wholesale,2022-03-07,+49 022 857 140
779,Green Stores 00779,Poland,Warsaw,online,2022-03-08,+39 659 677 206
780,Euro Partners 00780,France,Nice,retail,2022-03-08,+49 312 263 710
781,Central Cafe 00781,Italy,Florence,horeca,2022-03-10,+1 277 938 612
782,North Partners 00782,Germany,Berlin,online,2022-03-11,+44 749 855 774
783,Royal Supplies 00783,France,Lyon,distributor,2022-03-13,+48 255 274 050
784,Amber Stores 00784,USA,Seattle,horeca,2022-03-13,+44 607 059 029
785,West Kitchen 00785,United Kingdom,Liverpool,retail,2022-03-15,+39 729 214 740
786,Central Supplies 00786,Poland,Poznan,online,2022-03-15,+44 525 300 413
787,Green Group 00787,USA,Austin,distributor,2022-03-16,+1 059 460 704
788,East Deli 00788,Norway,Bergen,retail,2022-03-16,+44 555 941 039
789,Global Distribution 00789,USA,Denver,retail,2022-03-19,+44 625 934 556
790,Green Market 00790,Netherlands,Amsterdam,online,2022-03-19,+33 858 788 229
791,Royal Kitchen 00791,USA,Chicago,horeca,2022-03-19,+34 321 831 384
792,Prime Supplies 00792,USA,Boston,online,2022-03-20,+39 768 887 309
793,Beta Cafe 00793,Poland,Gdansk,wholesale,2022-03-21,+39 392 413 648
794,Gamma Distribution 00794,Spain,Madrid,wholesale,2022-03-21,+39 162 875 747
795,Fresh Deli 00795,United Kingdom,Manchester,retail,2022-03-22,+33 632 613 354
796,Alfa Wholesale 00796,Netherlands,Amsterdam,horeca,2022-03-22,+34 450 330 077
797,Blue Distribution 00797,United Kingdom,London,retail,2022-03-23,+33 619 541 352
798,Nova Wholesale 00798,Poland,Krakow,distributor,2022-03-23,+44 125 219 933
799,Prime Restaurant 00799,Italy,Turin,horeca,2022-03-25,+49 473 642 019
800,North Foods 00800,USA,Chicago,online,2022-03-26,+49 480 141 181
801,Central Market 00801,Italy,Rome,wholesale,2022-03-26,+39 545 028 652
802,Prime Trading 00802,Netherlands,Rotterdam,distributor,2022-03-28,+39 571 173 865
803,Gamma Foods 00803,Canada,Montreal,distributor,2022-03-28,+48 813 068 564
804,Baltic Partners 00804,United Kingdom,Leeds,wholesale,2022-03-29,+1 555 940 790
805,Baltic Kitchen 00805,Germany,Munich,distributor,2022-03-29,+48 399 062 280
806,Central Gourmet 00806,Germany,Hamburg,wholesale,2022-03-30,+34 568 837 632
807,Euro Cafe 00807,Spain,Madrid,retail,2022-03-30,+34 350 847 736
808,East Foods 00808,Spain,Barcelona,retail,2022-03-30,+44 350 206 548
809,Gamma Foods 00809,Germany,Cologne,distributor,2022-03-31,+1 551 651 166
810,North Trading 00810,Canada,Ottawa,retail,2022-04-01,+34 873 584 703
811,Silver Stores 00811,Czech Republic,Prague,wholesale,2022-04-02,+1 089 323 576
812,Green Deli 00812,Italy,Turin,online,2022-04-03,+48 567 734 601
813,Delta Gourmet 00813,United Kingdom,London,distributor,2022-04-03,+49 835 857 482
814,Gamma Group 00814,Poland,Lodz,wholesale,2022-04-03,+49 573 953 073
815,Gamma Distribution 00815,Austria,Vienna,retail,2022-04-03,+44 877 488 312
816,Silver Partners 00816,Spain,Seville,horeca,2022-04-03,+33 194 338 185
817,Central Kitchen 00817,Germany,Frankfurt,retail,2022-04-04,+1 765 492 172
818,Nova Cafe 00818,Germany,Hamburg,distributor,2022-04-05,+39 085 757 358
819,Nova Trading 00819,Sweden,Malmo,wholesale,2022-04-05,+48 206 891 858
820,Beta Gourmet 00820,United Kingdom,Leeds,horeca,2022-04-05,+39 913 818 403
821,Fresh Restaurant 00821,France,Paris,distributor,2022-04-08,+1 546 283 348
822,Green Supplies 00822,Czech Republic,Brno,wholesale,2022-04-08,+33 308 745 185
823,North Market 00823,Czech Republic,Ostrava,wholesale,2022-04-08,+39 900 418 157
824,Urban Partners 00824,Poland,Lodz,horeca,2022-04-09,+1 730 805 906
825,Blue Market 00825,Germany,Frankfurt,wholesale,2022-04-10,+48 852 788 258
826,Prime Supplies 00826,Austria,Linz,wholesale,2022-04-10,+1 171 704 398
827,Global Gourmet 00827,Spain,Bilbao,wholesale,2022-04-10,+34 953 638 406
828,Urban Cafe 00828,United Kingdom,Manchester,online,2022-04-11,+49 427 455 456
829,Silver Trading 00829,Sweden,Gothenburg,distributor,2022-04-12,+44 369 815 743
830,Beta Group 00830,Germany,Frankfurt,wholesale,2022-04-13,+49 897 219 280
831,Alfa Foods 00831,Poland,Wroclaw,retail,2022-04-16,+1 287 645 841
832,Fresh Restaurant 00832,United Kingdom,London,retail,2022-04-16,+39 272 463 363
833,Fresh Market 00833,Austria,Vienna,online,2022-04-17,+44 512 704 743
834,North Distribution 00834,France,Lyon,wholesale,2022-04-17,+33 130 331 326
835,Prime Wholesale 00835,France,Toulouse,retail,2022-04-18,+33 867 909 802
836,North Trading 00836,Spain,Madrid,retail,2022-04-18,+34 917 210 275
837,Euro Foods 00837,Italy,Rome,wholesale,2022-04-19,+1 312 621 715
838,Urban Foods 00838,Germany,Berlin,retail,2022-04-20,+33 637 508 004
839,Beta Market 00839,USA,Boston,horeca,2022-04-21,+48 550 322 877
840,Global Partners 00840,Italy,Naples,retail,2022-04-21,+1 566 609 460
841,Green Foods 00841,USA,Boston,wholesale,2022-04-22,+39 221 491 978
842,Global Deli 00842,France,Toulouse,wholesale,2022-04-22,+34 982 703 881
843,Blue Gourmet 00843,Netherlands,Amsterdam,horeca,2022-04-22,+1 747 725 073
844,Global Kitchen 00844,Sweden,Gothenburg,online,2022-04-23,+39 963 868 002
845,Royal Kitchen 00845,Poland,Krakow,wholesale,2022-04-24,+39 083 564 359
846,Royal Group 00846,Poland,Poznan,wholesale,2022-04-24,+44 624 274 930
847,Silver Market 00847,Italy,Rome,online,2022-04-24,+39 638 262 813
848,Beta Gourmet 00848,Spain,Madrid,online,2022-04-25,+44 438 332 546
849,Alfa Partners 00849,Sweden,Stockholm,horeca,2022-04-25,+44 891 615 311
850,Prime Foods 00850,Germany,Frankfurt,retail,2022-04-25,+1 435 956 417
851,West Kitchen 00851,Spain,Barcelona,horeca,2022-04-27,+33 975 156 054
852,Fresh Supplies 00852,Sweden,Uppsala,retail,2022-04-30,+34 787 341 903
853,Fresh Group 00853,Czech Republic,Prague,wholesale,2022-04-30,+33 918 045 193
854,Green Trading 00854,Spain,Madrid,distributor,2022-05-01,+48 366 367 796
855,Alfa Wholesale 00855,Spain,Madrid,wholesale,2022-05-02,+34 272 446 029
856,Silver Stores 00856,Germany,Hamburg,retail,2022-05-03,+1 164 887 909
857,Gamma Trading 00857,Austria,Salzburg,retail,2022-05-05,+48 646 161 366
858,Alfa Trading 00858,Poland,Lodz,wholesale,2022-05-06,+39 568 998 650
859,Nova Deli 00859,United Kingdom,Leeds,online,2022-05-07,+39 771 599 914
860,Prime Kitchen 00860,France,Nice,retail,2022-05-09,+49 060 488 550
861,Delta Kitchen 00861,Czech Republic,Prague,online,2022-05-09,+39 508 752 495
862,Prime Stores 00862,Germany,Munich,distributor,2022-05-10,+39 822 666 187
863,Blue Stores 00863,USA,Austin,retail,2022-05-11,+44 446 361 058
864,Nova Supplies 00864,France,Paris,wholesale,2022-05-12,+33 377 347 062
865,Green Kitchen 00865,Poland,Poznan,retail,2022-05-12,+39 099 314 232
866,Alfa Restaurant 00866,Poland,Krakow,wholesale,2022-05-13,+48 761 630 605
867,Baltic Group 00867,France,Nice,horeca,2022-05-13,+1 463 584 221
868,Royal Stores 00868,Poland,Lodz,retail,2022-05-14,+44 237 744 420
869,West Supplies 00869,Germany,Frankfurt,retail,2022-05-14,+33 931 470 151
870,West Deli 00870,Spain,Bilbao,retail,2022-05-14,+33 271 006 717
871,Delta Group 00871,Poland,Lodz,online,2022-05-15,+34 973 317 405
872,Baltic Kitchen 00872,Netherlands,Rotterdam,wholesale,2022-05-16,+1 675 842 034
873,West Gourmet 00873,USA,Austin,online,2022-05-16,+33 165 803 325
874,Global Restaurant 00874,Germany,Cologne,retail,2022-05-17,+44 112 144 019
875,Green Distribution 00875,USA,Seattle,wholesale,2022-05-18,+33 547 174 696
876,Prime Trading 00876,Netherlands,Eindhoven,online,2022-05-21,+49 189 441 497
877,Fresh Stores 00877,Netherlands,Utrecht,retail,2022-05-21,+44 523 723 765
878,Delta Wholesale 00878,Italy,Florence,online,2022-05-21,+34 871 965 817
879,Alfa Deli 00879,Italy,Rome,distributor,2022-05-22,+44 422 663 906
880,Gamma Kitchen 00880,Spain,Valencia,wholesale,2022-05-22,+33 046 411 003
881,West Market 00881,Netherlands,Eindhoven,wholesale,2022-05-22,+34 808 866 379
882,Nova Wholesale 00882,France,Lyon,online,2022-05-23,+33 887 683 755
883,Delta Market 00883,Poland,Warsaw,retail,2022-05-23,+39 398 640 211
884,Nova Wholesale 00884,Poland,Gdansk,horeca,2022-05-24,+39 928 920 145
885,Fresh Trading 00885,Germany,Frankfurt,retail,2022-05-25,+48 182 436 861
886,Gamma Foods 00886,Italy,Milan,retail,2022-05-26,+44 935 469 425
887,Royal Stores 00887,France,Marseille,horeca,2022-05-26,+1 330 600 579
888,Royal Stores 00888,Canada,Ottawa,retail,2022-05-27,+39 292 570 861
889,Urban Kitchen 00889,USA,New York,wholesale,2022-05-27,+39 393 110 317
890,Royal Restaurant 00890,USA,Austin,retail,2022-05-28,+33 833 493 420
891,Fresh Restaurant 00891,Czech Republic,Prague,wholesale,2022-05-29,+33 144 940 599
892,Euro Market 00892,France,Marseille,horeca,2022-05-29,+34 444 754 545
893,Alfa Partners 00893,Spain,Valencia,wholesale,2022-05-30,+33 428 465 973
894,North Trading 00894,Sweden,Gothenburg,online,2022-06-01,+49 876 532 940
895,Beta Stores 00895,Netherlands,Rotterdam,retail,2022-06-01,+44 559 874 150
896,Green Partners 00896,United Kingdom,Liverpool,online,2022-06-03,+49 967 230 006
897,Amber Market 00897,France,Paris,horeca,2022-06-03,+44 471 413 792
898,Delta Supplies 00898,USA,Austin,horeca,2022-06-03,+1 075 818 312
899,Amber Foods 00899,USA,New York,retail,2022-06-04,+33 047 576 567
900,Blue Foods 00900,United Kingdom,Liverpool,online,2022-06-04,+1 029 800 224
901,West Group 00901,France,Toulouse,online,2022-06-04,+44 470 503 122
902,Euro Supplies 00902,USA,Seattle,retail,2022-06-05,+34 895 409 106
903,Delta Supplies 00903,United Kingdom,Manchester,online,2022-06-05,+48 071 825 306
904,Royal Supplies 00904,France,Nice,horeca,2022-06-05,+48 404 778 052
905,Green Partners 00905,Spain,Bilbao,retail,2022-06-06,+49 845 076 855
906,Green Cafe 00906,Germany,Munich,retail,2022-06-07,+48 840 797 182
907,Amber Kitchen 00907,Germany,Hamburg,wholesale,2022-06-07,+49 829 188 698
908,Alfa Kitchen 00908,United Kingdom,Bristol,horeca,2022-06-07,+39 468 868 066
909,Prime Gourmet 00909,Sweden,Stockholm,wholesale,2022-06-08,+44 147 459 153
910,Beta Market 00910,Germany,Cologne,distributor,2022-06-08,+33 990 278 275
911,North Distribution 00911,Czech Republic,Pilsen,distributor,2022-06-08,+44 652 219 434
912,Amber Market 00912,France,Paris,horeca,2022-06-08,+1 897 522 329
913,Silver Stores 00913,Norway,Oslo,retail,2022-06-09,+49 247 064 443
914,Amber Cafe 00914,Spain,Barcelona,distributor,2022-06-09,+33 973 935 725
915,Fresh Trading 00915,United Kingdom,Liverpool,retail,2022-06-09,+34 234 498 213
916,Euro Cafe 00916,USA,Seattle,wholesale,2022-06-10,+44 517 090 212
917,Beta Gourmet 00917,Spain,Valencia,online,2022-06-10,+34 043 665 528
918,Amber Trading 00918,USA,Chicago,distributor,2022-06-10,+44 148 519 006
919,Nova Deli 00919,Czech Republic,Prague,online,2022-06-11,+34 802 342 987
920,Gamma Market 00920,France,Paris,wholesale,2022-06-11,+34 565 665 089
921,East Group 00921,Spain,Madrid,horeca,2022-06-13,+49 043 461 360
922,Royal Cafe 00922,Germany,Berlin,retail,2022-06-14,+44 160 767 181
923,Silver Distribution 00923,USA,Chicago,wholesale,2022-06-14,+49 281 113 855
924,Beta Gourmet 00924,Germany,Berlin,online,2022-06-14,+1 719 251 867
925,East Foods 00925,France,Toulouse,wholesale,2022-06-15,+44 206 059 457
926,Blue Restaurant 00926,Poland,Krakow,retail,2022-06-15,+48 752 417 696
927,Central Gourmet 00927,Germany,Munich,horeca,2022-06-15,+44 486 395 956
928,Silver Gourmet 00928,United Kingdom,Liverpool,online,2022-06-15,+49 269 667 575
929,Blue Deli 00929,United Kingdom,Leeds,retail,2022-06-16,+39 908 280 831
930,Euro Market 00930,USA,Austin,wholesale,2022-06-16,+33 525 807 206
931,Baltic Market 00931,Spain,Seville,horeca,2022-06-16,+48 878 261 109
932,Central Supplies 00932,USA,Boston,online,2022-06-18,+49 013 966 701
933,East Kitchen 00933,Germany,Cologne,distributor,2022-06-18,+48 518 874 700
934,Blue Distribution 00934,France,Marseille,horeca,2022-06-19,+33 052 302 972
935,Global Restaurant 00935,Sweden,Gothenburg,online,2022-06-19,+44 397 042 711
936,Gamma Restaurant 00936,Netherlands,Eindhoven,online,2022-06-20,+44 651 233 609
937,Silver Partners 00937,Sweden,Uppsala,online,2022-06-22,+33 499 151 606
938,Blue Restaurant 00938,Spain,Bilbao,wholesale,2022-06-23,+48 530 354 782
939,East Kitchen 00939,Poland,Gdansk,online,2022-06-23,+33 839 498 260
940,North Group 00940,USA,Seattle,horeca,2022-06-23,+48 366 050 007
941,Global Supplies 00941,Poland,Warsaw,retail,2022-06-23,+48 588 186 693
942,Gamma Deli 00942,Italy,Turin,distributor,2022-06-24,+33 232 513 987
943,Nova Deli 00943,Spain,Seville,distributor,2022-06-24,+33 169 027 434
944,West Group 00944,France,Paris,online,2022-06-24,+49 431 019 767
945,Gamma Partners 00945,USA,Boston,horeca,2022-06-25,+39 224 665 810
946,North Partners 00946,Czech Republic,Brno,retail,2022-06-25,+44 113 000 020
947,Amber Supplies 00947,USA,Austin,retail,2022-06-26,+34 687 496 904
948,Royal Wholesale 00948,Austria,Salzburg,retail,2022-06-26,+48 935 241 542
949,Delta Stores 00949,Czech Republic,Brno,wholesale,2022-06-26,+44 422 668 944
950,Fresh Gourmet 00950,USA,Boston,wholesale,2022-06-26,+48 681 703 514
951,Silver Kitchen 00951,Poland,Wroclaw,horeca,2022-06-26,+34 467 369 463
952,Central Trading 00952,United Kingdom,Manchester,retail,2022-06-27,+48 599 435 956
953,Global Supplies 00953,France,Paris,horeca,2022-06-28,+34 654 390 154
954,East Kitchen 00954,Czech Republic,Ostrava,retail,2022-06-29,+44 765 233 837
955,Euro Distribution 00955,Norway,Oslo,wholesale,2022-06-29,+49 003 806 043
956,Royal Supplies 00956,Italy,Florence,wholesale,2022-06-29,+39 721 390 657
957,Delta Distribution 00957,Norway,Oslo,retail,2022-06-29,+39 743 248 225
958,Silver Cafe 00958,Poland,Poznan,retail,2022-06-29,+33 260 005 625
959,Amber Distribution 00959,France,Paris,online,2022-06-30,+33 813 530 455
960,North Supplies 00960,Germany,Cologne,retail,2022-06-30,+48 386 660 222
961,Baltic Partners 00961,Austria,Vienna,retail,2022-07-01,+34 742 993 234
962,West Market 00962,Poland,Wroclaw,retail,2022-07-01,+33 258 271 855
963,Fresh Gourmet 00963,France,Toulouse,wholesale,2022-07-01,+44 549 381 512
964,Blue Gourmet 00964,Netherlands,Utrecht,retail,2022-07-02,+44 336 046 619
965,Silver Restaurant 00965,Czech Republic,Pilsen,wholesale,2022-07-03,+1 255 864 880
966,Global Foods 00966,Netherlands,Eindhoven,distributor,2022-07-04,+48 259 885 963
967,Gamma Group 00967,Spain,Bilbao,horeca,2022-07-04,+39 832 182 281
968,Baltic Supplies 00968,Germany,Munich,wholesale,2022-07-04,+44 507 474 848
969,Global Stores 00969,Netherlands,Utrecht,wholesale,2022-07-05,+48 199 377 922
970,Silver Distribution 00970,United Kingdom,Bristol,online,2022-07-06,+34 253 948 136
971,West Trading 00971,Norway,Trondheim,retail,2022-07-06,+1 014 178 746
972,Blue Wholesale 00972,Poland,Krakow,retail,2022-07-06,+48 028 760 552
973,West Gourmet 00973,Czech Republic,Brno,wholesale,2022-07-07,+44 255 139 142
974,Euro Foods 00974,Germany,Frankfurt,retail,2022-07-08,+1 383 574 713
975,Fresh Trading 00975,Germany,Hamburg,horeca,2022-07-08,+34 916 421 917
976,Blue Partners 00976,USA,Austin,retail,2022-07-08,+44 363 194 074
977,Global Foods 00977,Sweden,Uppsala,retail,2022-07-09,+39 889 170 297
978,West Group 00978,Spain,Seville,wholesale,2022-07-11,+1 171 360 871
979,Fresh Market 00979,Poland,Wroclaw,retail,2022-07-11,+39 303 163 116
980,Prime Wholesale 00980,Austria,Salzburg,wholesale,2022-07-11,+34 056 345 514
981,Urban Distribution 00981,Austria,Vienna,retail,2022-07-11,+39 370 090 160
982,West Stores 00982,USA,Austin,retail,2022-07-11,+44 446 353 889
983,Central Partners 00983,Spain,Valencia,wholesale,2022-07-12,+34 994 751 345
984,Gamma Wholesale 00984,France,Lyon,retail,2022-07-13,+1 797 492 567
985,Central Group 00985,Poland,Wroclaw,horeca,2022-07-13,+49 790 233 497
986,Alfa Supplies 00986,France,Lyon,horeca,2022-07-14,+49 528 434 636
987,Nova Gourmet 00987,Czech Republic,Brno,distributor,2022-07-14,+39 086 940 402
988,Beta Foods 00988,USA,Denver,online,2022-07-16,+1 072 785 931
989,North Restaurant 00989,Germany,Hamburg,wholesale,2022-07-16,+48 534 592 136
990,Fresh Group 00990,Austria,Linz,online,2022-07-17,+1 978 568 669
991,Beta Market 00991,Spain,Valencia,wholesale,2022-07-17,+49 727 086 707
992,Delta Distribution 00992,Spain,Madrid,distributor,2022-07-17,+39 995 848 689
993,Royal Group 00993,USA,Denver,horeca,2022-07-18,+1 988 670 679
994,Central Foods 00994,Netherlands,Amsterdam,retail,2022-07-19,+1 074 362 006
995,Central Supplies 00995,Sweden,Stockholm,retail,2022-07-19,+33 104 281 954
996,Central Supplies 00996,Czech Republic,Ostrava,retail,2022-07-20,+1 954 045 786
997,Blue Supplies 00997,Germany,Berlin,wholesale,2022-07-21,+1 877 002 260
998,Euro Stores 00998,Germany,Cologne,wholesale,2022-07-22,+48 685 231 685
999,Euro Supplies 00999,Canada,Montreal,retail,2022-07-22,+48 537 914 742
1000,Urban Distribution 01000,France,Paris,horeca,2022-07-22,+49 556 190 226
1001,Royal Deli 01001,Austria,Linz,online,2022-07-22,+1 685 784 097
1002,Delta Foods 01002,USA,Chicago,retail,2022-07-23,+48 844 851 343
1003,Royal Market 01003,France,Toulouse,horeca,2022-07-24,+1 668 969 328
1004,Delta Trading 01004,Norway,Oslo,wholesale,2022-07-24,+44 667 585 813
1005,East Kitchen 01005,Poland,Warsaw,online,2022-07-25,+48 415 927 356
1006,Alfa Market 01006,Czech Republic,Brno,wholesale,2022-07-25,+49 914 045 392
1007,North Foods 01007,USA,Chicago,retail,2022-07-25,+34 515 382 395
1008,Green Distribution 01008,USA,Boston,wholesale,2022-07-26,+33 226 173 133
1009,Fresh Market 01009,France,Toulouse,wholesale,2022-07-26,+49 355 087 554
1010,Nova Cafe 01010,Czech Republic,Prague,horeca,2022-07-27,+1 608 927 781
1011,Urban Wholesale 01011,Spain,Seville,retail,2022-07-27,+39 332 841 742
1012,Nova Partners 01012,Germany,Munich,wholesale,2022-07-28,+49 106 588 481
1013,North Stores 01013,Czech Republic,Prague,retail,2022-07-28,+39 774 662 287
1014,North Group 01014,Italy,Turin,horeca,2022-07-28,+1 697 650 122
1015,Blue Market 01015,Poland,Poznan,wholesale,2022-07-28,+44 646 447 069
1016,Delta Kitchen 01016,Spain,Seville,wholesale,2022-07-28,+1 689 785 890
1017,Royal Supplies 01017,Spain,Madrid,online,2022-07-28,+34 330 113 317
1018,Global Cafe 01018,Germany,Berlin,distributor,2022-07-29,+33 842 606 303
1019,North Distribution 01019,Czech Republic,Brno,retail,2022-07-29,+33 501 674 161
1020,East Distribution 01020,Germany,Frankfurt,wholesale,2022-07-29,+1 378 520 992
1021,Fresh Foods 01021,Netherlands,Eindhoven,wholesale,2022-07-30,+34 969 312 116
1022,Amber Market 01022,Netherlands,Rotterdam,retail,2022-07-30,+44 671 277 449
1023,Delta Foods 01023,Italy,Milan,online,2022-08-01,+48 236 560 684
1024,Urban Cafe 01024,Spain,Bilbao,retail,2022-08-02,+33 612 814 298
1025,Fresh Cafe 01025,Poland,Gdansk,retail,2022-08-02,+33 718 905 646
1026,Amber Partners 01026,Italy,Milan,distributor,2022-08-03,+44 826 291 622
1027,Global Distribution 01027,Poland,Gdansk,retail,2022-08-03,+34 356 169 409
1028,Amber Restaurant 01028,Poland,Poznan,retail,2022-08-03,+33 974 907 191
1029,West Stores 01029,Canada,Montreal,wholesale,2022-08-03,+48 745 458 568
1030,Global Restaurant 01030,Germany,Frankfurt,wholesale,2022-08-04,+33 407 637 960
1031,Fresh Supplies 01031,Poland,Wroclaw,retail,2022-08-05,+48 919 539 471
1032,North Market 01032,Czech Republic,Pilsen,retail,2022-08-06,+34 772 303 699
1033,Blue Stores 01033,Poland,Lodz,horeca,2022-08-07,+1 518 121 364
1034,Fresh Market 01034,Germany,Berlin,retail,2022-08-08,+39 194 564 853
1035,Prime Supplies 01035,Netherlands,Utrecht,online,2022-08-08,+33 631 591 957
1036,Silver Stores 01036,USA,Boston,online,2022-08-08,+33 768 644 260
1037,Urban Deli 01037,Canada,Montreal,horeca,2022-08-09,+48 995 112 103
1038,Prime Wholesale 01038,Sweden,Stockholm,online,2022-08-09,+49 421 973 660
1039,Urban Restaurant 01039,Italy,Rome,retail,2022-08-10,+33 208 300 729
1040,Royal Gourmet 01040,Poland,Poznan,horeca,2022-08-10,+48 973 927 184
1041,Beta Trading 01041,Spain,Seville,retail,2022-08-10,+48 501 772 865
1042,West Distribution 01042,Netherlands,Rotterdam,horeca,2022-08-11,+34 858 074 431
1043,West Restaurant 01043,USA,Chicago,wholesale,2022-08-12,+44 964 576 682
1044,West Trading 01044,Sweden,Uppsala,horeca,2022-08-12,+34 806 441 545
1045,North Supplies 01045,USA,Boston,wholesale,2022-08-13,+48 342 926 632
1046,Global Deli 01046,Canada,Vancouver,horeca,2022-08-13,+44 940 565 460
1047,Alfa Stores 01047,Germany,Frankfurt,wholesale,2022-08-13,+48 667 268 382
1048,West Wholesale 01048,Italy,Florence,wholesale,2022-08-13,+34 673 149 596
1049,Beta Restaurant 01049,Czech Republic,Ostrava,retail,2022-08-14,+33 395 260 387
1050,Delta Wholesale 01050,Poland,Krakow,retail,2022-08-14,+39 925 591 135
1051,Delta Foods 01051,Sweden,Malmo,retail,2022-08-15,+33 094 016 624
1052,Silver Supplies 01052,Canada,Ottawa,retail,2022-08-15,+39 118 594 803
1053,Alfa Trading 01053,Netherlands,Utrecht,wholesale,2022-08-16,+1 306 073 605
1054,North Kitchen 01054,Netherlands,Amsterdam,wholesale,2022-08-16,+44 587 333 284
1055,Prime Stores 01055,Austria,Vienna,wholesale,2022-08-16,+48 579 126 863
1056,Gamma Foods 01056,Netherlands,Eindhoven,wholesale,2022-08-17,+48 120 555 827
1057,Royal Foods 01057,Spain,Valencia,distributor,2022-08-18,+1 436 891 848
1058,Urban Trading 01058,France,Marseille,retail,2022-08-19,+48 905 335 860
1059,Central Foods 01059,France,Lyon,online,2022-08-19,+1 940 540 317
1060,Blue Deli 01060,United Kingdom,Leeds,retail,2022-08-21,+49 149 144 998
